Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr1 204495467 204495582 MDM4_Exon3_NM_001278519.1 1317.84 1303.92 13.92 1.056274
chr1 201980244 201980447 ELF3_Exon2_NM_004433.5 1181.76 1169.28 12.48 1.056052
chr16 50355872 50355969 BRD7_Exon13_NM_001173984.3 1573.60 1557.00 16.6 1.054906
chr1 10356934 10357155 KIF1B_Exon19_NM_183416.4 1636.56 1619.30 17.26 1.054651
chr19 4100996 4101161 MAP2K2_Exon6_NM_030662.3 878.28 869.02 9.26 1.054333
chr12 12006340 12038980 ETV6_Exon4_NM_001987.5 1441.56 1426.40 15.16 1.051639
chr21 44195518 44195570 PDE9A_Exon20_NM_002606.3 329.14 325.68 3.46 1.051224
chr12 133241867 133242056 POLE_Exon21_NM_006231.4 1090.48 1079.02 11.46 1.050913
chr1 6304587 6304709 HES3_Exon3_NM_001024598.4 1309.08 1295.38 13.7 1.046536
chr19 11113995 11114093 SMARCA4_Exon13_NM_001128847.3 1330.30 1316.42 13.88 1.043374
chr8 103289329 103289376 UBR5_Exon45_NM_001282873.1 536.96 531.36 5.6 1.042908
chr8 30989860 30990042 WRN_Exon24_NM_000553.6 1542.08 1526.08 16.0 1.03756
chr1 193104500 193104603 CDC73_Exon4_NM_024529.4 1801.46 1782.78 18.68 1.036937
chr19 57743089 57743175 AURKC_Exon2_NM_001015879.2 1076.62 1065.46 11.16 1.036577
chrX 129154939 129155145 BCORL1_Exon4_NM_021946.4 902.06 892.72 9.34 1.035408
chr1 61543203 61543250 NFIA_Exon1_NM_001145511.2 477.88 472.94 4.94 1.033732
chr17 41241354 41241557 BRCA1_Intron11_NM_007298.3 1068.42 1057.38 11.04 1.033302
chr5 176523267 176523378 FGFR4_Exon15_NM_001354984.2 1496.78 1481.32 15.46 1.032884
chr19 41726520 41726783 AXL_Exon2_NM_001699.6 1390.40 1376.04 14.36 1.032796
chr14 45636132 45636394 FANCM_Exon10_NM_001308133.2 1917.14 1897.40 19.74 1.029659
chr11 71946869 71947050 INPPL1_Exon25_NM_001567.4 1109.62 1098.20 11.42 1.029181
chr22 36681146 36681395 MYH9_Exon38_NM_002473.5 1387.98 1373.70 14.28 1.028833
chr3 138407696 138407836 PIK3CB_Exon5_NM_001256045.1 1683.52 1666.22 17.3 1.027609
chr6 29912990 29913078 HLA-A_Exon7_NM_002116.8 2206.28 2183.62 22.66 1.027068
chr17 37866045 37866154 ERBB2_Exon8_NM_001005862.2 1198.44 1186.14 12.3 1.026334
chrX 70471387 70471471 ZMYM3_Exon3_NM_201599.3 1096.40 1085.16 11.24 1.025173
chr17 41217141 41217399 BRCA1_Intron16_NM_007298.3 1253.76 1240.96 12.8 1.020929
chr7 148544253 148544410 EZH2_Exon2_NM_001203249.2 1714.32 1696.84 17.48 1.019646
chr19 15349533 15349811 BRD4_Exon19_NM_058243.2 1345.86 1332.14 13.72 1.019423
chr6 32180580 32180708 NOTCH4_Exon16_NM_004557.4 1204.34 1192.08 12.26 1.017985
chr19 41749500 41749632 AXL_Exon11_NM_001699.6 1029.10 1018.64 10.46 1.016422
chr18 319925 319975 COLEC12_Exon10_NM_130386.3 394.98 390.98 4.0 1.01271
chr11 76239291 76239530 EMSY_Exon14_NM_001300943.2 1505.40 1490.18 15.22 1.011027
chr10 43619098 43619276 RET_Exon17_NM_020630.5 1349.30 1335.66 13.64 1.010895
chr19 17954565 17954729 JAK3_Exon3_NM_000215.3 1264.24 1251.46 12.78 1.010884
chr1 156841394 156841567 NTRK1_Exon8_NM_001007792.1 1160.72 1149.00 11.72 1.009718
chr12 13364407 13364456 EMP1_Exon2_NM_001423.3 554.78 549.18 5.6 1.009409
chr9 27220026 27220163 TEK_Exon19_NM_001290078.1 1127.76 1116.44 11.32 1.00376
chr21 36164411 36164927 RUNX1_Exon6_NM_001001890.3 1194.60 1182.62 11.98 1.002846
chr11 108141957 108142153 ATM_Exon20_NM_000051.3 1451.12 1436.58 14.54 1.001985
chr12 115117697 115117797 TBX3_Exon3_NM_016569.4 1116.66 1105.50 11.16 0.999409
chr3 1339552 1339695 CNTN6_Exon6_NM_001349359.2 1173.86 1162.14 11.72 0.998415
chr6 152332770 152332949 ESR1_Exon7_NM_001122742.1 1352.08 1338.60 13.48 0.996982
chr7 2978299 2978341 CARD11_Exon8_NM_001324281.2 1500.66 1485.70 14.96 0.996895
chr8 91637734 91637785 TMEM64_Exon2_NM_001146273.1 479.96 475.18 4.78 0.995916
chr16 30134340 30134550 MAPK3_Exon1_NM_002746.3 237.30 234.94 2.36 0.994522
chr6 161519289 161519479 MAP3K4_Exon17_NM_001301072.1 1122.68 1111.52 11.16 0.99405
chr22 50718897 50719119 PLXNB2_Exon25_NM_012401.4 1406.58 1392.60 13.98 0.9939
chr11 64137762 64137806 RPS6KA4_Exon15_NM_001318361.2 1566.56 1551.00 15.56 0.993259
chr9 27173199 27173380 TEK_Exon5_NM_001290078.1 1507.52 1492.56 14.96 0.992358
chr1 40363023 40363662 MYCL_Exon2_NM_001033081.3 1484.02 1469.30 14.72 0.9919
chr19 36210665 36212726 KMT2B_Exon3_NM_014727.2 1246.56 1234.22 12.34 0.989924
chr20 41306546 41306589 PTPRT_Exon7_NM_133170.4 1177.40 1165.80 11.6 0.985222
chr11 1020069 1020277 MUC6_Exon29_NM_005961.3 1057.98 1047.56 10.42 0.984896
chr12 56487862 56487993 ERBB3_Exon14_NM_001982.3 1505.86 1491.04 14.82 0.984155
chr11 533432 533632 HRAS_Exon4_NM_176795.4 1683.28 1666.72 16.56 0.983794
chr11 119077107 119077342 CBL_Exon1_NM_005188.4 1053.40 1043.04 10.36 0.983482
chr15 41991040 41991159 MGA_Exon4_NM_001080541.2 1232.88 1220.78 12.1 0.981442
chr2 29541149 29541290 ALK_Exon8_NM_004304.5 1226.82 1214.78 12.04 0.981399
chr1 115537581 115537630 SYCP1_Exon31_NM_001282542.1 204.10 202.10 2.0 0.979912
chr13 33329959 33330114 PDS5B_Exon26_NM_015032.4 1055.60 1045.26 10.34 0.979538
chrX 39935686 39935805 BCOR_Exon3_NM_001123383.1 684.44 677.74 6.7 0.978902
chr12 46124979 46125117 ARID2_Exon3_NM_152641.4 1786.70 1769.22 17.48 0.97834
chr2 39347456 39347583 SOS1_Exon1_NM_005633.3 969.08 959.60 9.48 0.978247
chr7 142458385 142458585 PRSS1_Exon2_NM_002769.5 2205.94 2184.52 21.42 0.971015
chr13 48953709 48953806 RB1_Exon14_NM_000321.2 1095.96 1085.36 10.6 0.967189
chr12 57490334 57490564 STAT6_Exon22_NM_001178079.2 1225.12 1213.28 11.84 0.966436
chr12 50484003 50484205 SMARCD1_Exon8_NM_139071.3 1754.74 1737.82 16.92 0.964245
chr19 13345714 13345870 CACNA1A_Exon34_NM_001127221.1 1116.68 1105.92 10.76 0.963571
chr2 61753534 61753676 XPO1_Exon3_NM_003400.4 1473.94 1459.74 14.2 0.963404
chr1 243736207 243736370 AKT3_Exon8_NM_181690.2 1158.60 1147.46 11.14 0.961505
chr15 40993241 40993419 RAD51_Exon3_NM_001164269.2 1310.58 1297.98 12.6 0.961406
chr17 41264406 41264565 BRCA1_Intron3_NM_007298.3 1639.60 1623.86 15.74 0.95999
chr4 1803541 1803772 FGFR3_Exon7_NM_001354810.2 1224.44 1212.70 11.74 0.958806
chr7 142457315 142457395 PRSS1_Exon1_NM_002769.5 2451.26 2427.78 23.48 0.957875
chr1 226550779 226550881 PARP1_Exon21_NM_001618.4 1172.80 1161.58 11.22 0.956685
chr13 21553809 21553956 LATS2_Exon7_NM_014572.3 1118.90 1108.20 10.7 0.956296
chr19 50902088 50902330 POLD1_Exon2_NM_001256849.1 1351.74 1338.82 12.92 0.955805
chr22 50714112 50714257 PLXNB2_Exon37_NM_012401.4 1178.58 1167.32 11.26 0.955387
chr2 46525030 46525096 EPAS1_Exon1_NM_001430.5 1164.56 1153.46 11.1 0.95315
chr17 7578350 7578574 TP53_Exon1_NM_001276698.2 1384.08 1370.90 13.18 0.952257
chr1 231131547 231131595 ARV1_Exon4_NM_022786.3 317.84 314.82 3.02 0.950164
chr16 3638982 3641331 SLX4_Exon12_NM_032444.4 1333.46 1320.80 12.66 0.94941
chr5 176516583 176516714 FGFR4_Exon2_NM_001354984.2 1236.98 1225.24 11.74 0.949086
chr20 58587764 58587813 CDH26_Exon18_NM_177980.4 417.36 413.40 3.96 0.948821
chr12 6704479 6704616 CHD4_Exon13_NM_001297553.2 1374.84 1361.80 13.04 0.948474
chr19 13339492 13339629 CACNA1A_Exon37_NM_001127221.1 894.58 886.10 8.48 0.947931
chrX 48891746 48895554 TFE3_Exon6_NM_001282142.2 519.98 515.06 4.92 0.94619
chr15 57544598 57544710 TCF12_Exon15_NM_001322151.1 1560.50 1545.74 14.76 0.945851
chr11 67196432 67196513 RPS6KB2_Exon2_NM_003952.3 944.82 935.92 8.9 0.941978
chrX 47034397 47034511 RBM10_Exon6_NM_001204468.1 375.02 371.50 3.52 0.938617
chr9 84267078 84267223 TLE1_Exon6_NM_001303103.1 1116.32 1105.86 10.46 0.937007
chr13 32941593 32941716 BRCA2_Intron18_NM_000059.3 1567.62 1553.02 14.6 0.931348
chr11 64571785 64572308 MEN1_Exon10_NM_001370261.1 1471.70 1458.00 13.7 0.930896
chr19 15375194 15375597 BRD4_Exon6_NM_058243.2 1330.22 1317.84 12.38 0.930673
chr12 14613408 14614087 ATF7IP_Exon9_NM_018179.4 1997.82 1979.24 18.58 0.930014
chr3 52439105 52439330 BAP1_Exon11_NM_004656.4 1540.22 1525.90 14.32 0.929737
chr6 31237249 31237322 HLA-C_Exon6_NM_002117.6 1772.84 1756.36 16.48 0.929582
chr17 41226946 41227007 BRCA1_Intron13_NM_007298.3 714.40 707.76 6.64 0.929451
chr19 6586010 6586436 CD70_Exon3_NM_001330332.2 1165.48 1154.66 10.82 0.928373
chr1 16462129 16462285 EPHA2_Exon6_NM_004431.5 1321.62 1309.36 12.26 0.927649
chr3 142277445 142277638 ATR_Exon8_NM_001184.4 1510.16 1496.16 14.0 0.927054
chr3 176771540 176771726 TBL1XR1_Exon4_NM_001321193.2 1567.14 1552.66 14.48 0.923976
chr4 177100735 177100785 WDR17_Exon29_NM_181265.4 387.72 384.14 3.58 0.923347
chr9 15489963 15490142 PSIP1_Exon4_NM_033222.5 1290.26 1278.40 11.86 0.919195
chr7 14028612 14028697 ETV1_Exon3_NM_004956.5 1563.56 1549.20 14.36 0.918417
chr19 45860711 45860821 ERCC2_Exon14_NM_000400.3 1282.44 1270.68 11.76 0.917002
chr19 41745578 41745645 AXL_Exon10_NM_021913.5 1263.22 1251.64 11.58 0.916705
chr1 10420966 10421121 KIF1B_Exon39_NM_001365951.2 1085.26 1075.32 9.94 0.91591
chrX 53565277 53565435 HUWE1_Exon77_NM_031407.7 959.90 951.12 8.78 0.914679
chr3 128200728 128200771 GATA2_Exon6_NM_001145661.2 1237.84 1226.52 11.32 0.914496
chrX 96194244 96194401 DIAPH2_Exon12_NM_007309.3 750.38 743.52 6.86 0.914203
chr22 36688011 36688300 MYH9_Exon31_NM_002473.5 1202.14 1191.18 10.96 0.911707
chr10 104386911 104387020 SUFU_Exon11_NM_016169.3 1612.38 1597.68 14.7 0.911696
chr17 16021181 16021361 NCOR1_Exon18_NM_006311.4 1659.04 1643.94 15.1 0.910165
chr1 16242602 16242794 SPEN_Exon6_NM_015001.3 1582.52 1568.12 14.4 0.909941
chr17 7802308 7802540 CHD3_Exon14_NM_001005271.3 1294.04 1282.28 11.76 0.908782
chr7 6038614 6038644 PMS2_Intron7_NM_001322005.2 665.20 659.16 6.04 0.907998
chr6 32190761 32190883 NOTCH4_Exon2_NM_004557.4 1163.16 1152.60 10.56 0.907872
chr9 80645995 80646171 GNAQ_Exon1_NM_002072.5 1148.36 1137.94 10.42 0.907381
chr17 55016335 55016388 COIL_Exon7_NM_004645.3 427.78 423.90 3.88 0.907008
chr19 48917227 48917382 GRIN2D_Exon4_NM_000836.2 1319.72 1307.76 11.96 0.906253
chr6 33290618 33290711 DAXX_Exon1_NM_001141969.2 530.10 525.30 4.8 0.90549
chr14 105241254 105241360 AKT1_Exon7_NM_005163.2 1616.00 1601.38 14.62 0.904703
chr1 197898376 197898427 LHX9_Exon6_NM_001014434.1 504.28 499.72 4.56 0.90426
chr13 48951033 48951190 RB1_Exon13_NM_000321.2 1428.88 1415.98 12.9 0.902805
chr5 112154642 112155061 APC_Exon8_NM_001127511.3 1466.60 1453.36 13.24 0.902768
chr2 58390143 58390229 FANCL_Exon10_NM_001114636.1 820.80 813.40 7.4 0.901559
chr1 158589939 158590276 SPTA1_Exon44_NM_003126.4 1282.66 1271.10 11.56 0.901252
chr1 6305149 6305587 HES3_Exon4_NM_001024598.4 994.44 985.48 8.96 0.90101
chr8 26220179 26220384 PPP2R2A_Exon7_NM_002717.4 1710.30 1694.94 15.36 0.898088
chr1 10435292 10435451 KIF1B_Exon48_NM_001365951.2 1311.60 1299.84 11.76 0.896615
chr1 10402087 10402246 KIF1B_Exon33_NM_001365951.2 1261.98 1250.68 11.3 0.895418
chr17 41270603 41270685 BRCA1_Intron2_NM_007298.3 1421.04 1408.32 12.72 0.895119
chr6 150000990 150001613 LATS1_Exon6_NM_001350339.2 1392.28 1379.82 12.46 0.894935
chr15 37391733 37391784 MEIS2_Exon1_NM_170677.5 375.50 372.14 3.36 0.894807
chr7 74105284 74105463 GTF2I_Exon3_NM_001280800.1 1435.14 1422.30 12.84 0.894686
chr19 45867472 45867609 ERCC2_Exon9_NM_000400.3 1455.70 1442.68 13.02 0.894415
chr12 124815370 124815464 NCOR2_Exon46_NM_006312.6 1394.24 1381.78 12.46 0.893677
chr17 58677755 58678267 PPM1D_Exon1_NM_003620.4 1414.42 1401.80 12.62 0.892239
chr1 100534102 100534149 MFSD14A_Exon7_NM_033055.3 476.18 471.94 4.24 0.89042
chr17 42756233 42756281 CCDC43_Exon4_NM_001099225.1 597.90 592.58 5.32 0.889781
chr16 89882924 89883043 FANCA_Exon1_NM_001286167.3 904.54 896.50 8.04 0.88885
chr4 106155079 106158617 TET2_Exon3_NM_017628.4 1865.92 1849.34 16.58 0.88857
chr3 138417728 138417957 PIK3CB_Exon2_NM_001256045.1 1416.54 1403.96 12.58 0.888079
chr22 41572756 41574980 EP300_Exon30_NM_001362843.2 1468.78 1455.74 13.04 0.887812
chr12 65514803 65514991 WIF1_Exon1_NM_007191.5 1155.96 1145.70 10.26 0.887574
chr19 44056928 44057080 XRCC1_Exon8_NM_006297.2 1334.38 1322.54 11.84 0.887303
chr12 416091 416275 KDM5A_Exon24_NM_001042603.3 1364.26 1352.16 12.1 0.886928
chr2 29498247 29498382 ALK_Exon10_NM_004304.5 1200.32 1189.68 10.64 0.88643
chr15 57511699 57511808 TCF12_Exon1_NM_001306220.3 1764.58 1749.02 15.56 0.881796
chr19 1434715 1434931 DAZAP1_Exon12_NM_001352033.2 1238.46 1227.54 10.92 0.88174
chr5 180046000 180046129 FLT4_Exon20_NM_182925.5 914.34 906.28 8.06 0.88151
chr21 36259119 36259429 RUNX1_Exon1_NM_001001890.3 1556.02 1542.34 13.68 0.879166
chr4 155180676 155180928 DCHS2_Exon15_NM_001358235.2 1230.94 1220.14 10.8 0.877378
chr13 21561999 21563463 LATS2_Exon4_NM_014572.3 1281.78 1270.54 11.24 0.876906
chr15 57293526 57293602 TCF12_Exon3_NM_001322164.2 1390.22 1378.04 12.18 0.87612
chr17 15973458 15973859 NCOR1_Exon31_NM_006311.4 1757.38 1742.06 15.32 0.871752
chr14 69069359 69069407 RAD51B_Exon11_NM_001321810.1 1998.62 1981.20 17.42 0.871601
chrX 70352206 70352408 MED12_Exon31_NM_005120.3 1179.94 1169.68 10.26 0.869536
chr14 23445644 23445747 AJUBA_Exon2_NM_198086.3 1893.32 1876.88 16.44 0.868316
chr17 7399738 7399952 POLR2A_Exon4_NM_000937.5 1698.40 1683.68 14.72 0.866698
chrX 41089733 41089869 USP9X_Exon44_NM_001039591.3 950.74 942.50 8.24 0.866693
chr6 29911878 29912194 HLA-A_Exon4_NM_002116.8 2219.66 2200.44 19.22 0.865898
chr17 78857198 78857304 RPTOR_Exon15_NM_020761.3 1393.82 1381.76 12.06 0.865248
chr7 116380885 116381099 MET_Exon5_NM_001324401.2 1878.10 1861.86 16.24 0.864704
chr2 61709494 61709694 XPO1_Exon23_NM_003400.4 1289.26 1278.12 11.14 0.864062
chr10 123247484 123247647 FGFR2_Exon11_NM_001144914.1 1155.18 1145.20 9.98 0.863935
chr1 206651482 206651702 IKBKE_Exon8_NM_001193321.2 1217.32 1206.82 10.5 0.862551
chr1 227078958 227079082 PSEN2_Exon10_NM_012486.2 1272.46 1261.50 10.96 0.861324
chrX 53672242 53672435 HUWE1_Exon7_NM_031407.7 1305.42 1294.20 11.22 0.859493
chr20 29633947 29633996 FRG1BP_Exon8_NR_003579.2 5301.02 5255.46 45.56 0.859457
chr12 56492263 56492379 ERBB3_Exon22_NM_001982.3 1495.88 1483.10 12.78 0.854347
chr8 128750473 128751285 MYC_Exon2_NM_001354870.1 1966.76 1949.98 16.78 0.85318
chr3 130733027 130733077 ASTE1_Exon6_NM_014065.3 565.52 560.70 4.82 0.852313
chr9 84207919 84208209 TLE1_Exon15_NM_001303103.1 1087.16 1077.90 9.26 0.851761
chr15 31293976 31294026 TRPM1_Exon27_NM_001252020.1 446.24 442.44 3.8 0.85156
chr6 43742057 43742149 VEGFA_Exon2_NM_001171630.1 1831.96 1816.36 15.6 0.851547
chr17 41197105 41197952 BRCA1_Exon23_NR_027676.2 1346.90 1335.44 11.46 0.850843
chr17 41254923 41255193 BRCA1_Intron6_NM_007298.3 1357.50 1345.96 11.54 0.850092
chr3 113377462 113377512 USF3_Exon7_NM_001009899.4 355.12 352.12 3.0 0.844785
chr2 25978866 25979003 ASXL2_Exon10_NM_018263.6 1458.86 1446.54 12.32 0.844495
chr3 138664413 138665584 FOXL2_Exon1_NM_023067.4 765.42 758.96 6.46 0.843981
chr16 2221244 2221377 TRAF7_Exon6_NM_032271.3 1481.30 1468.80 12.5 0.843853
chr12 11803041 11803114 ETV6_Exon1_NM_001987.5 1143.20 1133.56 9.64 0.843247
chr19 17952428 17952591 JAK3_Exon7_NM_000215.3 1148.06 1138.38 9.68 0.843162
chr12 57857761 57857894 GLI1_Exon3_NM_005269.3 1192.56 1182.54 10.02 0.840209
chr2 25497789 25497976 DNMT3A_Exon6_NR_135490.2 1104.76 1095.48 9.28 0.840001
chr17 41610696 41611246 ETV4_Exon6_NM_001261437.3 1625.10 1611.46 13.64 0.839333
chr5 170837510 170837589 NPM1_Exon12_NM_001355006.1 1474.20 1461.84 12.36 0.838421
chr7 152007030 152007180 KMT2C_Exon6_NM_170606.3 1943.26 1926.98 16.28 0.837767
chr17 7806569 7806841 CHD3_Exon23_NM_001005271.3 1330.36 1319.22 11.14 0.837367
chr22 42525700 42525951 CYP2D6_Exon2_NM_000106.6 1427.56 1415.64 11.92 0.834991
chr6 35420302 35420590 FANCE_Exon1_NM_021922.3 1157.32 1147.66 9.66 0.834687
chr20 35869782 35869831 RPN2_Exon16_NM_001324306.1 357.28 354.30 2.98 0.83408
chr1 32793116 32793298 HDAC1_Exon6_NM_004964.3 1013.46 1005.02 8.44 0.832791
chr7 151876898 151877231 KMT2C_Exon37_NM_170606.3 2010.38 1993.64 16.74 0.832678
chr12 57858435 57858671 GLI1_Exon4_NM_005269.3 1381.00 1369.52 11.48 0.831282
chr9 140508463 140508686 ARRDC1_Exon5_NM_001317968.1 1370.20 1358.82 11.38 0.830536
chr5 180050914 180051081 FLT4_Exon11_NM_182925.5 1045.62 1036.94 8.68 0.830129
chr17 41250296 41250379 BRCA1_Intron7_NM_007298.3 1162.62 1153.00 9.62 0.827441
chr1 115276332 115276498 CSDE1_Exon10_NM_001242891.1 1767.78 1753.16 14.62 0.827026
chr19 41743828 41744079 AXL_Exon7_NM_001699.6 926.82 919.16 7.66 0.826482
chr19 2220086 2220241 DOT1L_Exon23_NM_032482.3 1452.86 1440.88 11.98 0.82458
chr3 52440824 52440943 BAP1_Exon8_NM_004656.4 1727.44 1713.20 14.24 0.824341
chr10 89623841 89624325 PTEN_Exon1_NM_001304718.2 1256.92 1246.58 10.34 0.822646
chr3 52675949 52676081 PBRM1_Exon14_NM_001350077.2 1264.34 1253.94 10.4 0.822564
chr22 29095805 29095945 CHEK2_Exon10_NM_001005735.2 1080.36 1071.48 8.88 0.821948
chr10 78729766 78729814 KCNMA1_Exon21_NM_001322838.1 515.88 511.64 4.24 0.821897
chr12 133235860 133236115 POLE_Exon26_NM_006231.4 1208.98 1199.06 9.92 0.820526
chr17 40370148 40370368 STAT5B_Exon9_NM_012448.4 1067.68 1058.92 8.76 0.820471
chr17 41261044 41261104 BRCA1_Intron3_NM_007298.3 1288.66 1278.10 10.56 0.819456
chr13 32902158 32902368 BRCA2_Intron7_NM_000059.3 1848.24 1833.10 15.14 0.819158
chr16 67663280 67663456 CTCF_Exon8_NM_001191022.2 1148.16 1138.76 9.4 0.818701
chrX 53566597 53566793 HUWE1_Exon75_NM_031407.7 1056.36 1047.72 8.64 0.817903
chr14 55611987 55612039 LGALS3_Exon6_NM_002306.4 709.80 704.00 5.8 0.817132
chr5 36958185 36958353 NIPBL_Exon4_NM_015384.5 1723.50 1709.42 14.08 0.816942
chr2 206980695 206980743 NDUFS1_Exon19_NM_005006.7 367.28 364.28 3.0 0.816816
chr17 45219574 45219822 CDC27_Exon11_NM_001114091.4 2734.00 2711.68 22.32 0.816386
chr17 61915949 61916061 SMARCD2_Exon1_NM_001330440.1 1397.22 1385.84 11.38 0.814474
chr19 17943578 17943758 JAK3_Exon18_NM_000215.3 1305.00 1294.38 10.62 0.813793
chr15 42019357 42019624 MGA_Exon10_NM_001080541.2 1353.10 1342.10 11.0 0.812948
chr7 152373105 152373184 XRCC2_Exon1_NM_005431.2 1761.82 1747.52 14.3 0.811661
chr12 124858938 124859029 NCOR2_Exon21_NM_006312.6 786.48 780.10 6.38 0.811209
chr10 93601926 93601974 TNKS2_Exon16_NM_025235.4 360.00 357.08 2.92 0.811111
chr17 44109392 44109685 KANSL1_Exon14_NM_001193466.2 920.12 912.66 7.46 0.810764
chr1 10425137 10425323 KIF1B_Exon42_NM_001365951.2 1157.40 1148.04 9.36 0.808709
chrX 76907583 76907863 ATRX_Exon15_NM_000489.5 1276.72 1266.40 10.32 0.808321
chr17 7576832 7576946 TP53_Exon5_NM_001276698.2 1708.24 1694.44 13.8 0.807849
chr1 36758178 36758330 THRAP3_Exon7_NM_001321473.2 1478.80 1466.86 11.94 0.807411
chr19 41765437 41765829 AXL_Exon19_NM_001699.6 1597.88 1584.98 12.9 0.80732
chr5 176636616 176639216 NSD1_Exon6_NM_172349.2 1621.48 1608.40 13.08 0.80667
chr9 139403301 139403543 NOTCH1_Exon19_NM_017617.5 1200.02 1190.34 9.68 0.806653
chr10 60148550 60148599 TFAM_Exon4_NM_001270782.1 322.66 320.06 2.6 0.805802
chr13 32942450 32942937 BRCA2_Intron18_NM_000059.3 1730.62 1716.70 13.92 0.804336
chr19 13355975 13356099 CACNA1A_Exon31_NM_001127221.1 1255.60 1245.52 10.08 0.802803
chr22 21336640 21336880 LZTR1_Exon1_NM_006767.4 1090.42 1081.74 8.68 0.796024
chr22 50724581 50724736 PLXNB2_Exon9_NM_012401.4 1537.86 1525.62 12.24 0.795911
chrX 128657153 128657367 SMARCA1_Exon1_NM_003069.5 857.82 851.00 6.82 0.795039
chr11 1028205 1028407 MUC6_Exon14_NM_005961.3 1044.46 1036.18 8.28 0.792754
chr9 80343409 80343603 GNAQ_Exon6_NM_002072.5 1376.54 1365.64 10.9 0.79184
chr1 201981064 201981326 ELF3_Exon3_NM_004433.5 1531.64 1519.52 12.12 0.791309
chr2 68511487 68511538 CNRIP1_Exon3_NM_001111101.2 599.52 594.78 4.74 0.790633
chr4 1800960 1803490 FGFR3_Exon3_NM_001354810.2 1567.42 1555.04 12.38 0.789833
chr12 49424937 49427767 KMT2D_Exon39_NM_003482.3 1636.10 1623.18 12.92 0.789683
chr5 55253016 55253139 IL6ST_Exon9_NM_002184.4 1330.92 1320.44 10.48 0.787425
chr3 43647193 43647241 ANO10_Exon2_NM_018075.5 379.20 376.22 2.98 0.785865
chr17 58733939 58734222 PPM1D_Exon5_NM_003620.4 1674.62 1661.46 13.16 0.78585
chr11 6654999 6655271 DCHS1_Exon4_NM_003737.4 1473.00 1461.46 11.54 0.783435
chr13 28644607 28644769 FLT3_Exon2_NM_004119.3 1035.10 1027.00 8.1 0.782533
chr17 29554215 29554329 NF1_Exon19_NM_000267.3 1789.50 1775.50 14.0 0.782341
chr19 40743855 40744018 AKT2_Exon8_NM_001330511.1 1236.60 1226.96 9.64 0.779557
chr12 49423163 49423279 KMT2D_Exon43_NM_003482.3 1460.78 1449.44 11.34 0.776298
chr14 53513420 53513471 DDHD1_Exon13_NM_001160147.2 427.86 424.54 3.32 0.775955
chr17 37665937 37666034 CDK12_Exon7_NM_016507.4 1433.48 1422.36 11.12 0.775735
chr14 62188436 62188561 HIF1A_Exon4_NM_181054.3 2199.78 2182.72 17.06 0.775532
chr1 115280071 115280204 CSDE1_Exon6_NM_001242891.1 1600.54 1588.16 12.38 0.773489
chr19 45864761 45864920 ERCC2_Exon12_NM_000400.3 1177.70 1168.60 9.1 0.772693
chr1 209969672 209969917 IRF6_Exon4_NM_006147.4 1111.08 1102.50 8.58 0.772222
chr16 3350657 3350706 TIGD7_Exon2_NM_033208.4 619.88 615.10 4.78 0.771117
chr2 148675995 148676181 ACVR2A_Exon8_NM_001278579.2 1194.26 1185.06 9.2 0.770352
chrX 53655682 53655873 HUWE1_Exon14_NM_031407.7 1443.70 1432.58 11.12 0.770243
chr22 29445164 29446956 ZNRF3_Exon8_NM_001206998.2 1681.52 1668.58 12.94 0.769542
chr11 108121407 108121819 ATM_Exon10_NM_000051.3 1436.18 1425.14 11.04 0.768706
chr16 69334861 69334912 SNTB2_Exon7_NM_006750.3 414.28 411.10 3.18 0.767597
chr8 38282006 38285973 FGFR1_Exon8_NM_001174067.1 1315.86 1305.76 10.1 0.767559
chrX 70627403 70627542 TAF1_Exon27_NM_138923.3 917.56 910.52 7.04 0.767252
chr16 68771298 68771386 CDH1_Exon1_NM_001317184.2 962.02 954.64 7.38 0.767136
chr11 1027120 1027213 MUC6_Exon18_NM_005961.3 1077.52 1069.26 8.26 0.766575
chr13 20636965 20637131 ZMYM2_Exon18_NM_001353159.1 1525.16 1513.50 11.66 0.76451
chr2 202122934 202123125 CASP8_Exon1_NM_001080125.2 1473.08 1461.82 11.26 0.764385
chrX 47030406 47030677 RBM10_Exon4_NM_001204468.1 594.34 589.80 4.54 0.763873
chr2 48032028 48032186 MSH6_Exon4_NM_001281492.1 1386.90 1376.32 10.58 0.762852
chr1 17355074 17355251 SDHB_Exon4_NM_003000.3 1413.30 1402.56 10.74 0.759924
chr4 93225733 93225784 GRID2_Exon1_NM_001510.4 494.80 491.04 3.76 0.759903
chr1 11736082 11736217 MAD2L2_Exon6_NM_006341.4 1273.60 1263.94 9.66 0.75848
chr9 139411703 139411857 NOTCH1_Exon9_NM_017617.5 1194.80 1185.74 9.06 0.758286
chr10 63661897 63662192 ARID5B_Exon2_NM_032199.3 1475.70 1464.52 11.18 0.757607
chr3 47103632 47103856 SETD2_Exon14_NM_014159.6 1774.48 1761.04 13.44 0.757405
chr14 105236657 105236777 AKT1_Exon14_NM_005163.2 1883.26 1869.00 14.26 0.757198
chr19 41759483 41759633 AXL_Exon16_NM_001699.6 1243.42 1234.02 9.4 0.755979
chr14 21853751 21854355 CHD8_Exon38_NM_020920.4 1361.08 1350.80 10.28 0.755283
