Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr16 50373866 50374017 BRD7_Exon6_NM_001173984.3 1443.62 1406.90 36.72 2.543606
chr19 13345714 13345870 CACNA1A_Exon34_NM_001127221.1 1116.68 1088.28 28.4 2.543253
chr1 36758178 36758330 THRAP3_Exon7_NM_001321473.2 1478.80 1441.20 37.6 2.542602
chr19 18272991 18273140 PIK3R2_Exon8_NM_005027.4 1640.12 1598.42 41.7 2.542497
chr2 99614576 99614628 TSGA10_Exon19_NM_001349012.1 296.62 289.08 7.54 2.541973
chr10 89725274 89725324 PTEN_Exon9_NM_001304718.2 1127.64 1098.98 28.66 2.541591
chr6 106534408 106534490 PRDM1_Exon1_NM_001198.4 1403.32 1367.66 35.66 2.541117
chr2 190717360 190717523 PMS1_Exon5_NM_001289409.1 1162.66 1133.12 29.54 2.540726
chr2 39237704 39237864 SOS1_Exon15_NM_005633.3 1604.64 1563.88 40.76 2.540134
chr1 243800892 243801064 AKT3_Exon5_NM_181690.2 1062.22 1035.24 26.98 2.539963
chr13 32949998 32950414 BRCA2_Intron20_NM_000059.3 1749.82 1705.38 44.44 2.53969
chr8 6372177 6372319 ANGPT2_Exon6_NM_001147.3 1318.32 1284.84 33.48 2.539596
chr12 6692343 6692564 CHD4_Exon25_NM_001297553.2 1526.28 1487.52 38.76 2.539508
chr8 56858986 56859072 LYN_Exon3_NM_001111097.3 1268.08 1235.88 32.2 2.539272
chr6 18133995 18134160 TPMT_Exon8_NM_001346817.1 1128.98 1100.32 28.66 2.538575
chr2 39347456 39347583 SOS1_Exon1_NM_005633.3 969.08 944.48 24.6 2.53849
chr11 76246918 76247123 EMSY_Exon15_NM_001300943.2 1195.46 1165.12 30.34 2.537935
chr10 63661897 63662192 ARID5B_Exon2_NM_032199.3 1475.70 1438.26 37.44 2.537101
chr11 76174844 76175144 EMSY_Exon7_NM_001300943.2 1702.46 1659.28 43.18 2.53633
chr15 42742937 42742984 ZNF106_Exon2_NM_022473.2 362.76 353.56 9.2 2.536112
chr14 21861244 21861433 CHD8_Exon33_NM_020920.4 1417.14 1381.20 35.94 2.536094
chr12 6704479 6704616 CHD4_Exon13_NM_001297553.2 1374.84 1339.98 34.86 2.535568
chr1 6246711 6246896 RPL22_Exon4_NM_000983.4 1527.08 1488.38 38.7 2.534248
chr2 39224373 39224586 SOS1_Exon18_NM_005633.3 1640.74 1599.16 41.58 2.534222
chr11 108204592 108204715 ATM_Exon54_NM_000051.3 1266.70 1234.60 32.1 2.534144
chr5 80064633 80064842 MSH3_Exon15_NM_002439.5 1243.94 1212.42 31.52 2.533884
chr5 67576734 67576854 PIK3R1_Exon7_NM_181523.3 1679.08 1636.56 42.52 2.532339
chr1 115279358 115279496 CSDE1_Exon7_NM_001242891.1 1536.52 1497.62 38.9 2.531695
chr17 41247616 41248127 BRCA1_Exon8_NM_007298.3 1482.32 1444.80 37.52 2.531167
chr9 15469915 15470011 PSIP1_Exon11_NM_033222.5 1281.90 1249.48 32.42 2.529058
chr21 33073287 33073504 SCAF4_Exon7_NM_020706.2 1837.28 1790.84 46.44 2.52765
chr6 74229039 74229259 EEF1A1_Exon3_NM_001402.6 2169.88 2115.04 54.84 2.527329
chr13 32949543 32949694 BRCA2_Intron20_NM_000059.3 1473.56 1436.32 37.24 2.527213
chrX 76889033 76889220 ATRX_Exon18_NM_000489.5 1169.70 1140.14 29.56 2.527144
chr9 133710813 133710932 ABL1_Exon1_NM_005157.6 857.12 835.46 21.66 2.527067
chr1 158653140 158653306 SPTA1_Exon3_NM_003126.4 1420.16 1384.28 35.88 2.526476
chrX 96638887 96639063 DIAPH2_Exon25_NM_007309.3 1231.32 1200.22 31.1 2.525745
chr5 131944954 131945108 RAD50_Exon19_NM_005732.4 1302.78 1269.88 32.9 2.525369
chr3 142241549 142241703 ATR_Exon23_NM_001184.4 1402.64 1367.22 35.42 2.525238
chr11 94170322 94170421 MRE11_Exon16_NM_005590.4 1188.26 1158.26 30.0 2.5247
chr7 151168614 151168711 RHEB_Exon5_NM_005614.4 1977.32 1927.42 49.9 2.523618
chrX 76920113 76920287 ATRX_Exon11_NM_000489.5 1284.22 1251.82 32.4 2.522932
chr11 108216449 108216655 ATM_Exon58_NM_000051.3 1669.08 1627.00 42.08 2.521149
chr1 93306087 93306216 RPL5_Exon7_NR_146333.1 1654.28 1612.58 41.7 2.520734
chr8 26217664 26217817 PPP2R2A_Exon5_NM_002717.4 1396.28 1361.10 35.18 2.519552
chr15 41060051 41060104 DNAJC17_Exon11_NM_018163.3 315.16 307.22 7.94 2.519355
chr11 77060263 77060352 PAK1_Exon9_NM_001128620.1 1548.98 1509.96 39.02 2.519077
chr2 198257675 198257932 SF3B1_Exon24_NM_012433.3 1515.14 1476.98 38.16 2.518579
chr18 742897 743117 YES1_Exon8_NM_005433.4 1824.68 1778.74 45.94 2.517702
chr9 27220026 27220163 TEK_Exon19_NM_001290078.1 1127.76 1099.38 28.38 2.516493
chr6 31237094 31237182 HLA-C_Exon7_NM_002117.6 1765.18 1720.76 44.42 2.516457
chr9 137674492 137674586 COL5A1_Exon29_NM_000093.5 952.20 928.24 23.96 2.516278
chrX 41204636 41204821 DDX3X_Exon12_NM_001356.4 1195.50 1165.42 30.08 2.516102
chr14 62207202 62207365 HIF1A_Exon11_NM_181054.3 1889.66 1842.12 47.54 2.515796
chr2 222290604 222290654 EPHA4_Exon17_NM_001363748.2 427.72 416.96 10.76 2.515664
chr12 55820939 55820990 OR6C76_Exon1_NM_001005183.1 597.90 582.86 15.04 2.515471
chr13 48919195 48919355 RB1_Exon4_NM_000321.2 1107.56 1079.70 27.86 2.515439
chrX 32472758 32472969 DMD_Exon26_NM_000109.4 583.16 568.50 14.66 2.51389
chr17 29687484 29687741 NF1_Exon56_NM_000267.3 1802.38 1757.08 45.3 2.513343
chr1 94018084 94018133 FNBP1L_Exon15_NM_017737.5 368.60 359.34 9.26 2.512208
chr7 124481006 124481252 POT1_Exon14_NM_015450.3 1711.82 1668.84 42.98 2.510778
chr20 9453416 9453514 PLCB4_Exon36_NM_001172646.1 1550.92 1511.98 38.94 2.510768
chr13 33225920 33226164 PDS5B_Exon3_NM_015032.4 1529.02 1490.64 38.38 2.510105
chr14 20820383 20820526 PARP2_Exon7_NM_001042618.1 1559.38 1520.24 39.14 2.509972
chr14 45650612 45650747 FANCM_Exon14_NM_001308133.2 1923.60 1875.32 48.28 2.509877
chr2 39262510 39262661 SOS1_Exon7_NM_005633.3 1680.58 1638.40 42.18 2.509848
chr17 40497556 40497695 STAT3_Exon4_NM_213662.2 1107.64 1079.84 27.8 2.509841
chr8 67484696 67484851 MYBL1_Exon12_NM_001080416.4 1481.84 1444.66 37.18 2.509043
chr7 151876898 151877231 KMT2C_Exon37_NM_170606.3 2010.38 1959.94 50.44 2.508978
chr1 120491609 120491769 NOTCH2_Exon16_NM_024408.4 1766.46 1722.14 44.32 2.508973
chr17 27816661 27816795 TAOK1_Exon9_NM_025142.1 1116.80 1088.78 28.02 2.508954
chr5 38960479 38960655 RICTOR_Exon20_NM_001285439.2 1742.38 1698.68 43.7 2.508064
chr22 36688011 36688300 MYH9_Exon31_NM_002473.5 1202.14 1172.00 30.14 2.507196
chr6 49459975 49460024 CENPQ_Exon9_NM_018132.4 445.14 433.98 11.16 2.507076
chrX 47030406 47030677 RBM10_Exon4_NM_001204468.1 594.34 579.44 14.9 2.506983
chr4 177100735 177100785 WDR17_Exon29_NM_181265.4 387.72 378.00 9.72 2.506964
chr9 84230876 84231069 TLE1_Exon11_NM_001303103.1 1196.68 1166.68 30.0 2.506936
chr2 202122934 202123125 CASP8_Exon1_NM_001080125.2 1473.08 1436.16 36.92 2.506313
chrX 31893287 31893510 DMD_Exon5_NM_004021.3 955.34 931.40 23.94 2.505914
chr7 81331876 81332093 HGF_Exon18_NM_000601.6 1005.72 980.52 25.2 2.505668
chr9 2101549 2101636 SMARCA2_Exon22_NM_001289397.2 1238.12 1207.10 31.02 2.505411
chr5 80037262 80037387 MSH3_Exon11_NM_002439.5 1247.98 1216.72 31.26 2.504848
chr6 111587341 111587389 MFSD4B_Exon4_NM_153369.3 363.30 354.20 9.1 2.504817
chr17 29528408 29528523 NF1_Exon11_NM_000267.3 1279.48 1247.44 32.04 2.504142
chr17 41275646 41276778 BRCA1_Exon2_NM_007300.4 1597.82 1557.84 39.98 2.502159
chr14 62188206 62188392 HIF1A_Exon3_NM_181054.3 2282.18 2225.08 57.1 2.501994
chr3 52662889 52663071 PBRM1_Exon16_NM_001350077.2 1594.22 1554.34 39.88 2.501537
chr11 108099884 108100070 ATM_Exon4_NM_000051.3 1425.74 1390.08 35.66 2.501157
chr12 46231083 46231220 ARID2_Exon9_NM_152641.4 1631.34 1590.54 40.8 2.501011
chr8 117869485 117869732 RAD21_Exon6_NM_006265.3 1933.06 1884.72 48.34 2.500698
chr13 26967483 26967667 CDK8_Exon6_NM_001346501.2 1074.98 1048.10 26.88 2.500512
chrX 41000198 41000490 USP9X_Exon8_NM_001039591.3 1090.98 1063.70 27.28 2.500504
chr4 153271173 153271296 FBXW7_Exon5_NM_001349798.2 1141.48 1112.94 28.54 2.500263
chr9 139403301 139403543 NOTCH1_Exon19_NM_017617.5 1200.02 1170.02 30.0 2.499958
chrX 44941800 44941905 KDM6A_Exon19_NM_001291421.1 1047.34 1021.16 26.18 2.499666
chr19 40742143 40742312 AKT2_Exon10_NM_001626.6 1036.94 1011.02 25.92 2.499662
chr1 27057622 27058115 ARID1A_Exon3_NM_139135.4 1188.50 1158.80 29.7 2.498948
chr5 131944286 131944437 RAD50_Exon17_NM_005732.4 1291.88 1259.60 32.28 2.498684
chr8 67513912 67514024 MYBL1_Exon3_NM_001080416.4 1207.04 1176.88 30.16 2.498674
chr8 48866890 48866939 PRKDC_Exon5_NM_006904.7 295.46 288.08 7.38 2.4978
chrX 76972587 76972740 ATRX_Exon2_NM_000489.5 1000.20 975.22 24.98 2.4975
chr11 108137877 108138089 ATM_Exon17_NM_000051.3 1494.32 1457.00 37.32 2.497457
chr17 38786945 38787196 SMARCE1_Exon10_NM_003079.5 1626.76 1586.14 40.62 2.496988
chr5 1268614 1268768 TERT_Exon9_NM_001193376.2 1020.44 994.96 25.48 2.496962
chr5 37010168 37010347 NIPBL_Exon21_NM_015384.5 1384.94 1350.36 34.58 2.496859
chr4 187532519 187532949 FAT1_Exon14_NM_005245.4 1242.56 1211.54 31.02 2.496459
chr4 84382105 84382205 MRPS18C_Exon3_NM_001297770.1 1619.98 1579.54 40.44 2.496327
chr1 243778377 243778483 AKT3_Exon6_NM_181690.2 1164.18 1135.12 29.06 2.496178
chr8 91637734 91637785 TMEM64_Exon2_NM_001146273.1 479.96 467.98 11.98 2.496041
chr1 193181174 193181250 CDC73_Exon12_NM_024529.4 1668.60 1626.98 41.62 2.494307
chr5 86633770 86633928 RASA1_Exon5_NM_002890.3 1125.86 1097.78 28.08 2.494093
chr13 48942642 48942760 RB1_Exon11_NM_000321.2 1425.00 1389.46 35.54 2.494035
chr16 68863536 68863720 CDH1_Exon14_NM_001317184.2 1165.20 1136.14 29.06 2.493992
chr17 29663330 29663511 NF1_Exon40_NM_000267.3 1703.44 1660.96 42.48 2.493777
chr2 202141529 202141711 CASP8_Exon8_NM_033355.3 1311.06 1278.38 32.68 2.49264
chr6 117725422 117725611 ROS1_Exon5_NM_002944.2 1315.10 1282.32 32.78 2.492586
chr14 62204784 62205111 HIF1A_Exon10_NM_181054.3 2075.12 2023.40 51.72 2.492386
chrX 44913053 44913220 KDM6A_Exon9_NM_001291421.1 977.92 953.56 24.36 2.491001
chrX 39930869 39930963 BCOR_Exon5_NM_001123383.1 807.72 787.60 20.12 2.490962
chr3 142183918 142184102 ATR_Exon41_NM_001184.4 1352.92 1319.22 33.7 2.490909
chr8 145739552 145739766 RECQL4_Exon11_NM_004260.3 2250.62 2194.58 56.04 2.489981
chr17 41252179 41252376 BRCA1_Intron6_NM_007298.3 1306.48 1273.96 32.52 2.489131
chr5 37058972 37059287 NIPBL_Exon44_NM_015384.5 1567.46 1528.46 39.0 2.488102
chr1 40363023 40363662 MYCL_Exon2_NM_001033081.3 1484.02 1447.10 36.92 2.487837
chr1 78433828 78433907 FUBP1_Exon3_NR_146540.2 1390.30 1355.72 34.58 2.487233
chr1 51436020 51436189 CDKN2C_Exon2_NM_001262.2 1702.32 1659.98 42.34 2.487194
chr7 124510944 124511115 POT1_Exon7_NM_015450.3 1830.38 1784.86 45.52 2.486915
chr10 98336455 98336502 TM9SF3_Exon2_NM_020123.4 358.70 349.78 8.92 2.486758
chr10 123310783 123310993 FGFR2_Exon4_NM_001144914.1 1285.60 1253.64 31.96 2.485999
chr2 39224042 39224199 SOS1_Exon19_NM_005633.3 1521.76 1483.94 37.82 2.48528
chr8 67514632 67514778 MYBL1_Exon2_NM_001080416.4 1525.82 1487.90 37.92 2.485221
chr16 3799607 3799704 CREBBP_Exon20_NM_001079846.1 1216.92 1186.68 30.24 2.484962
chr15 89807113 89807277 FANCI_Exon8_NM_001113378.1 1572.90 1533.82 39.08 2.484583
chrX 70471387 70471471 ZMYM3_Exon3_NM_201599.3 1096.40 1069.16 27.24 2.484495
chr14 62199115 62199262 HIF1A_Exon7_NM_181054.3 2324.68 2266.94 57.74 2.483783
chr16 50816215 50816397 CYLD_Exon12_NM_015247.2 1646.16 1605.28 40.88 2.483355
chr6 137527252 137527465 IFNGR1_Exon3_NM_001363527.1 1508.76 1471.30 37.46 2.482834
chr16 14025993 14026162 ERCC4_Exon6_NM_005236.3 1384.72 1350.34 34.38 2.482812
chr20 9360680 9360829 PLCB4_Exon12_NM_001172646.1 1234.12 1203.48 30.64 2.482741
chr6 43742057 43742149 VEGFA_Exon2_NM_001171630.1 1831.96 1786.48 45.48 2.482587
chr5 58270438 58270489 PDE4D_Exon17_NM_001349242.1 391.76 382.04 9.72 2.481111
chr5 170814932 170815030 NPM1_Exon2_NM_001355006.1 672.30 655.62 16.68 2.481035
chr6 161527525 161527757 MAP3K4_Exon19_NM_001363582.1 1486.58 1449.70 36.88 2.480862
chr5 112154642 112155061 APC_Exon8_NM_001127511.3 1466.60 1430.22 36.38 2.480567
chr5 80160611 80160781 MSH3_Exon22_NM_002439.5 1314.50 1281.90 32.6 2.48003
chr6 35420302 35420590 FANCE_Exon1_NM_021922.3 1157.32 1128.62 28.7 2.479867
chr17 41259688 41260077 BRCA1_Intron3_NM_007298.3 1571.28 1532.32 38.96 2.479507
chr17 41205976 41206491 BRCA1_Intron19_NM_007298.3 1497.96 1460.82 37.14 2.479372
chr8 26196385 26196523 PPP2R2A_Exon3_NM_002717.4 1428.60 1393.18 35.42 2.47935
chr20 36028497 36028717 SRC_Exon10_NM_005417.4 1305.40 1273.04 32.36 2.478934
chr22 50716261 50716462 PLXNB2_Exon32_NM_012401.4 1309.44 1276.98 32.46 2.478922
chr3 142268300 142268535 ATR_Exon15_NM_001184.4 1404.94 1370.12 34.82 2.478398
chrX 123234403 123234467 STAG2_Exon35_NM_001042749.2 945.00 921.58 23.42 2.478307
chr3 138425980 138426151 PIK3CB_Exon1_NM_001256045.1 1423.60 1388.32 35.28 2.478224
chrX 31950176 31950364 DMD_Exon3_NM_004021.3 865.50 844.06 21.44 2.477181
chr3 138433289 138433581 PIK3CB_Exon9_NM_006219.3 1285.44 1253.60 31.84 2.476973
chr5 86659144 86659341 RASA1_Exon11_NM_002890.3 1328.28 1295.38 32.9 2.476887
chr20 9416186 9416315 PLCB4_Exon28_NM_001172646.1 1399.68 1365.02 34.66 2.47628
chr1 115256400 115256619 NRAS_Exon3_NM_002524.5 1156.58 1127.94 28.64 2.476266
chr5 180046000 180046129 FLT4_Exon20_NM_182925.5 914.34 891.70 22.64 2.476103
chr1 198685790 198685989 PTPRC_Exon10_NM_080921.3 1563.76 1525.04 38.72 2.476083
chr13 33247332 33247513 PDS5B_Exon8_NM_015032.4 1632.60 1592.18 40.42 2.475805
chr12 14613408 14614087 ATF7IP_Exon9_NM_018179.4 1997.82 1948.36 49.46 2.475699
chr13 32918900 32923106 BRCA2_Exon13_NM_000059.3 1605.52 1565.78 39.74 2.475211
chr11 533432 533632 HRAS_Exon4_NM_176795.4 1683.28 1641.64 41.64 2.473742
chr13 32891360 32892574 BRCA2_Intron2_NM_000059.3 2035.88 1985.52 50.36 2.473623
chrX 76875842 76876020 ATRX_Exon20_NM_000489.5 1098.02 1070.86 27.16 2.473543
chr11 125499265 125499375 CHEK1_Exon5_NM_001244846.1 1458.68 1422.60 36.08 2.473469
chr6 80751877 80751925 TTK_Exon22_NM_001166691.1 283.86 276.84 7.02 2.47305
chr2 212570022 212570136 ERBB4_Exon10_NM_001042599.1 1417.78 1382.72 35.06 2.47288
chr19 13339492 13339629 CACNA1A_Exon37_NM_001127221.1 894.58 872.46 22.12 2.472669
chr10 114918405 114918496 TCF7L2_Exon12_NM_001146284.2 1490.20 1453.36 36.84 2.472151
chr15 56736703 56736752 MNS1_Exon5_NM_018365.4 403.72 393.74 9.98 2.47201
chr13 20600731 20600922 ZMYM2_Exon8_NM_001353159.1 1264.04 1232.80 31.24 2.471441
chr7 92462384 92462657 CDK6_Exon2_NM_001259.8 1901.94 1854.94 47.0 2.471161
chr2 225342896 225343082 CUL3_Exon15_NM_003590.5 1498.54 1461.52 37.02 2.470405
chr19 45867472 45867609 ERCC2_Exon9_NM_000400.3 1455.70 1419.74 35.96 2.470289
chr8 25287235 25287284 KCTD9_Exon12_NM_017634.4 368.40 359.30 9.1 2.470141
chr2 48033322 48033517 MSH6_Exon6_NM_001281492.1 1657.42 1616.48 40.94 2.470104
chrX 32361230 32361423 DMD_Exon12_NM_004012.4 957.12 933.48 23.64 2.46991
chr8 30999176 30999311 WRN_Exon26_NM_000553.6 1684.42 1642.82 41.6 2.469693
chr17 78857198 78857304 RPTOR_Exon15_NM_020761.3 1393.82 1359.40 34.42 2.469472
chr13 33268339 33268461 PDS5B_Exon14_NM_015032.4 1016.50 991.40 25.1 2.469257
chr3 47087956 47088131 SETD2_Exon16_NM_014159.6 1423.20 1388.06 35.14 2.469084
chrX 41073800 41073982 USP9X_Exon34_NM_001039591.3 827.84 807.40 20.44 2.469076
chr12 14587250 14587377 ATF7IP_Exon3_NM_018179.4 1200.56 1170.92 29.64 2.468848
chrX 41002523 41002716 USP9X_Exon10_NM_001039591.3 901.68 879.42 22.26 2.468725
chr13 28622391 28622600 FLT3_Exon9_NM_004119.3 1327.26 1294.50 32.76 2.468243
chr6 137524615 137524842 IFNGR1_Exon5_NM_001363527.1 1411.60 1376.76 34.84 2.468121
chr5 37001070 37001200 NIPBL_Exon14_NM_015384.5 1842.70 1797.22 45.48 2.468117
chr5 131925302 131925549 RAD50_Exon9_NM_005732.4 1607.70 1568.04 39.66 2.466878
chr11 1027120 1027213 MUC6_Exon18_NM_005961.3 1077.52 1050.94 26.58 2.466776
chr15 41022030 41022192 RAD51_Exon9_NM_001164269.2 1374.16 1340.28 33.88 2.465506
chr11 108129692 108129822 ATM_Exon16_NM_000051.3 1351.78 1318.46 33.32 2.464898
chr9 110251428 110251473 KLF4_Exon1_NM_001314052.2 1368.88 1335.14 33.74 2.464789
chr11 108203468 108203647 ATM_Exon53_NM_000051.3 1347.82 1314.60 33.22 2.464721
chr5 36995703 36995926 NIPBL_Exon11_NM_015384.5 1725.26 1682.74 42.52 2.464556
chr4 74272325 74272498 ALB_Exon3_NM_000477.7 1592.26 1553.02 39.24 2.464422
chr1 98144611 98144778 DPYD_Exon8_NM_000110.4 1190.74 1161.40 29.34 2.464014
chr5 98223771 98223964 CHD1_Exon16_NM_001270.2 1387.30 1353.12 34.18 2.463779
chr12 112939927 112940080 PTPN11_Exon14_NM_002834.4 1271.28 1239.96 31.32 2.463659
chr21 33076057 33076259 SCAF4_Exon4_NM_020706.2 1441.78 1406.26 35.52 2.463621
chr11 108159683 108159850 ATM_Exon28_NM_000051.3 1375.32 1341.44 33.88 2.463427
chr10 52566413 52566464 A1CF_Exon13_NM_014576.4 430.30 419.70 10.6 2.463398
chr7 128848579 128848712 SMO_Exon7_NM_005631.5 1553.58 1515.32 38.26 2.462699
chr8 30945271 30945456 WRN_Exon12_NM_000553.6 1306.88 1274.70 32.18 2.462353
chr2 58425693 58425817 FANCL_Exon7_NM_001114636.1 1736.78 1694.02 42.76 2.462027
chr7 106519943 106520130 PIK3CG_Exon6_NM_001282427.2 2020.80 1971.06 49.74 2.461401
chr5 36958185 36958353 NIPBL_Exon4_NM_015384.5 1723.50 1681.08 42.42 2.461271
chr2 212293112 212293228 ERBB4_Exon22_NM_001042599.1 1314.36 1282.02 32.34 2.460513
chr17 29575981 29576157 NF1_Exon30_NM_000267.3 1774.52 1730.86 43.66 2.460384
chr19 45866980 45867189 ERCC2_Exon11_NM_000400.3 1155.98 1127.54 28.44 2.46025
chr12 133235860 133236115 POLE_Exon26_NM_006231.4 1208.98 1179.24 29.74 2.459925
chr8 67504654 67504799 MYBL1_Exon8_NM_001080416.4 1514.84 1477.58 37.26 2.459666
chr5 38949437 38949549 RICTOR_Exon32_NM_001285439.2 1669.50 1628.44 41.06 2.459419
chr8 117861164 117861288 RAD21_Exon13_NM_006265.3 2034.90 1984.86 50.04 2.459089
chr17 41197105 41197952 BRCA1_Exon23_NR_027676.2 1346.90 1313.78 33.12 2.45898
chr11 108164019 108164224 ATM_Exon31_NM_000051.3 1427.48 1392.40 35.08 2.457478
chr1 16458852 16458954 EPHA2_Exon12_NM_004431.5 1509.16 1472.10 37.06 2.455671
chr14 78184262 78184308 SNW1_Exon13_NM_001318844.2 869.02 847.68 21.34 2.45564
chr16 50367464 50367628 BRD7_Exon8_NM_001173984.3 1526.60 1489.12 37.48 2.455129
chr5 38942385 38942500 RICTOR_Exon39_NM_001285439.2 1531.54 1493.94 37.6 2.455045
chr12 14628803 14628922 ATF7IP_Exon11_NM_018179.4 1612.74 1573.16 39.58 2.454208
chr2 225365059 225365224 CUL3_Exon11_NM_003590.5 1457.24 1421.48 35.76 2.453954
chrX 14871140 14871309 FANCB_Exon6_NM_001018113.3 868.00 846.70 21.3 2.453917
chr22 50714112 50714257 PLXNB2_Exon37_NM_012401.4 1178.58 1149.66 28.92 2.4538
chr19 45856479 45856612 ERCC2_Exon18_NM_000400.3 1239.00 1208.60 30.4 2.453592
chr20 58587764 58587813 CDH26_Exon18_NM_177980.4 417.36 407.12 10.24 2.453517
chr5 55259159 55259354 IL6ST_Exon7_NM_002184.4 1282.38 1250.92 31.46 2.453251
chr8 90983380 90983538 NBN_Exon6_NM_002485.4 1326.46 1293.92 32.54 2.453146
chr9 8437177 8437259 PTPRD_Exon17_NM_001171025.1 1182.26 1153.26 29.0 2.452929
chrX 53672242 53672435 HUWE1_Exon7_NM_031407.7 1305.42 1273.40 32.02 2.45285
chr14 69069359 69069407 RAD51B_Exon11_NM_001321810.1 1998.62 1949.60 49.02 2.452692
chr21 36259119 36259429 RUNX1_Exon1_NM_001001890.3 1556.02 1517.86 38.16 2.452411
chr3 47129582 47129757 SETD2_Exon10_NM_014159.6 1567.74 1529.30 38.44 2.451937
chr10 112349342 112349486 SMC3_Exon14_NM_005445.3 1592.26 1553.22 39.04 2.451861
chr20 9368089 9368223 PLCB4_Exon14_NM_001172646.1 1419.08 1384.30 34.78 2.450884
chr12 57858435 57858671 GLI1_Exon4_NM_005269.3 1381.00 1347.16 33.84 2.450398
chr4 55972833 55972997 KDR_Exon11_NM_002253.3 1098.68 1071.76 26.92 2.450213
chr5 98231909 98232166 CHD1_Exon11_NM_001270.2 1902.14 1855.54 46.6 2.449872
chr1 193038157 193038205 RO60_Exon2_NM_001173524.2 658.12 642.00 16.12 2.449401
chr11 108165633 108165806 ATM_Exon32_NM_000051.3 1568.70 1530.28 38.42 2.449162
chr14 62193403 62193556 HIF1A_Exon5_NM_181054.3 2250.30 2195.20 55.1 2.448562
chr3 52637516 52637768 PBRM1_Exon22_NM_001350077.2 1511.26 1474.26 37.0 2.448288
chr12 49424937 49427767 KMT2D_Exon39_NM_003482.3 1636.10 1596.06 40.04 2.447283
chr15 89836152 89836314 FANCI_Exon22_NM_001113378.1 1609.18 1569.80 39.38 2.447209
chr11 108205675 108205856 ATM_Exon55_NM_000051.3 1586.64 1547.82 38.82 2.44668
chr11 108117670 108117874 ATM_Exon8_NM_000051.3 1301.36 1269.52 31.84 2.446671
chr15 91341399 91341587 BLM_Exon17_NM_001287247.2 1215.56 1185.82 29.74 2.446609
chr9 5081704 5081881 JAK2_Exon18_NM_001322195.1 1564.68 1526.40 38.28 2.446507
chr2 47639532 47639719 MSH2_Exon5_NM_001258281.1 1417.54 1382.86 34.68 2.446492
chr6 74229585 74229769 EEF1A1_Exon2_NM_001402.6 1907.26 1860.60 46.66 2.446441
chr13 28611301 28611445 FLT3_Exon10_NM_004119.3 1129.06 1101.44 27.62 2.446283
chr17 7577478 7577628 TP53_Exon3_NM_001276698.2 1055.56 1029.74 25.82 2.446095
chrX 44879834 44879995 KDM6A_Exon6_NM_001291418.1 717.94 700.38 17.56 2.445887
chr6 114270311 114270444 HDAC2_Exon7_NM_001527.4 1726.30 1684.08 42.22 2.445693
chr5 37051860 37052008 NIPBL_Exon41_NM_015384.5 1584.08 1545.34 38.74 2.445584
chr13 28602294 28602445 FLT3_Exon16_NM_004119.3 1229.54 1199.48 30.06 2.444817
chr2 39283822 39284027 SOS1_Exon4_NM_005633.3 1477.54 1441.42 36.12 2.444604
chr3 142261486 142261619 ATR_Exon17_NM_001184.4 1542.18 1504.48 37.7 2.444591
chr1 197313390 197313626 CRB1_Exon5_NM_001257965.2 1442.62 1407.36 35.26 2.444164
chr9 2056651 2056865 SMARCA2_Exon7_NM_001289397.2 1381.16 1347.42 33.74 2.442874
chr4 143007276 143007429 INPP4B_Exon25_NM_003866.3 1355.96 1322.84 33.12 2.44255
chr2 48032736 48032866 MSH6_Exon5_NM_001281492.1 1199.62 1170.32 29.3 2.44244
chrX 123189957 123190105 STAG2_Exon14_NM_001042749.2 1275.80 1244.64 31.16 2.442389
chr17 7402337 7402502 POLR2A_Exon9_NM_000937.5 1612.56 1573.18 39.38 2.44208
chr1 163317532 163317748 NUF2_Exon12_NM_031423.4 1585.54 1546.82 38.72 2.44207
chr9 15469243 15469354 PSIP1_Exon12_NM_033222.5 1180.66 1151.84 28.82 2.441008
chr17 41213149 41213596 BRCA1_Intron18_NM_007298.3 1646.30 1606.12 40.18 2.440624
chr13 73633445 73633746 KLF5_Exon1_NM_001730.5 1175.18 1146.50 28.68 2.440477
chr17 27809194 27809326 TAOK1_Exon8_NM_025142.1 1446.46 1411.16 35.3 2.440441
chr11 1028205 1028407 MUC6_Exon14_NM_005961.3 1044.46 1018.98 25.48 2.439538
chr14 31762481 31762530 HEATR5A_Exon36_NM_015473.4 693.62 676.70 16.92 2.439376
chr13 32941593 32941716 BRCA2_Intron18_NM_000059.3 1567.62 1529.38 38.24 2.439367
chr17 16046899 16047030 NCOR1_Exon11_NM_006311.4 1572.60 1534.24 38.36 2.439273
chr1 198698245 198698320 PTPRC_Exon14_NM_080921.3 1567.90 1529.66 38.24 2.438931
chr12 14609474 14609588 ATF7IP_Exon7_NM_018179.4 1643.36 1603.28 40.08 2.438906
chr11 108167993 108168129 ATM_Exon33_NM_000051.3 1465.44 1429.70 35.74 2.438858
chr19 1434715 1434931 DAZAP1_Exon12_NM_001352033.2 1238.46 1208.26 30.2 2.438512
chr17 29541448 29541623 NF1_Exon13_NM_000267.3 1682.22 1641.20 41.02 2.438444
chrX 123196945 123197075 STAG2_Exon19_NM_001042749.2 1219.68 1189.94 29.74 2.438344
chr6 30670309 30670460 MDC1_Exon14_NM_014641.3 1556.44 1518.50 37.94 2.437614
