Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr6 135511244 135511505 MYB_Exon5_NM_001161660.2 1850.86 3.98 1846.88 99.784965
chr1 198663126 198663330 PTPRC_Exon4_NM_001267798.2 1041.16 2.24 1038.92 99.784855
chr9 131328999 131329276 SPTAN1_Exon2_NM_001195532.2 1440.66 3.10 1437.56 99.784821
chr9 15469915 15470011 PSIP1_Exon11_NM_033222.5 1281.90 2.76 1279.14 99.784695
chr17 40500386 40500554 STAT3_Exon2_NM_213662.2 993.66 2.14 991.52 99.784635
chr11 125514386 125514558 CHEK1_Exon11_NM_001244846.1 1679.34 3.62 1675.72 99.784439
chr12 46243342 46243579 ARID2_Exon14_NM_152641.4 1678.98 3.62 1675.36 99.784393
chr1 198608378 198608491 PTPRC_Exon2_NM_080921.3 1492.64 3.22 1489.42 99.784275
chr14 45624555 45624682 FANCM_Exon7_NM_001308133.2 1288.64 2.78 1285.86 99.784269
chrX 76872060 76872218 ATRX_Exon22_NM_000489.5 1064.10 2.30 1061.8 99.783855
chr16 3647777 3648020 SLX4_Exon6_NM_032444.4 1211.84 2.62 1209.22 99.7838
chr7 152357765 152357887 XRCC2_Exon2_NM_005431.2 1701.40 3.68 1697.72 99.783708
chr5 86665609 86665737 RASA1_Exon12_NM_002890.3 1136.78 2.46 1134.32 99.783599
chr1 35846940 35846988 ZMYM4_Exon8_NM_005095.3 461.98 1.00 460.98 99.78354
chr1 37945870 37946050 ZC3H12A_Exon3_NM_001323550.2 1680.92 3.64 1677.28 99.783452
chrX 41043629 41043948 USP9X_Exon23_NM_001039591.3 951.04 2.06 948.98 99.783395
chr3 142278072 142278303 ATR_Exon7_NM_001184.4 1661.78 3.60 1658.18 99.783365
chr1 65332528 65332911 JAK1_Exon8_NM_001320923.1 1817.48 3.94 1813.54 99.783216
chr11 64574630 64574711 MEN1_Exon5_NM_001370261.1 1254.36 2.72 1251.64 99.783156
chr1 10355697 10355844 KIF1B_Exon17_NM_183416.4 1429.54 3.10 1426.44 99.783147
chr22 29085102 29085223 CHEK2_Exon15_NM_001005735.2 1263.18 2.74 1260.44 99.783087
chr22 41513170 41513845 EP300_Exon2_NM_001362843.2 1705.50 3.70 1701.8 99.783055
chr3 10140383 10140654 FANCD2_Exon43_NM_001018115.2 1557.44 3.38 1554.06 99.782977
chr5 176678710 176678874 NSD1_Exon13_NM_172349.2 1446.14 3.14 1443.0 99.78287
chr1 27100272 27100409 ARID1A_Exon17_NM_139135.4 1610.92 3.50 1607.42 99.782733
chrX 53588696 53588905 HUWE1_Exon55_NM_031407.7 1481.86 3.22 1478.64 99.782706
chr5 131951674 131951842 RAD50_Exon20_NM_005732.4 1288.28 2.80 1285.48 99.782656
chr3 142280064 142280283 ATR_Exon5_NM_001184.4 1553.46 3.38 1550.08 99.782421
chrX 15827302 15827461 ZRSR2_Exon7_NM_005089.3 882.32 1.92 880.4 99.782392
chr20 39708704 39708840 TOP1_Exon6_NM_003286.4 1727.62 3.76 1723.86 99.78236
chr14 21897102 21897514 CHD8_Exon3_NM_020920.4 1441.84 3.14 1438.7 99.782223
chr4 55961723 55961852 KDR_Exon20_NM_002253.3 1404.98 3.06 1401.92 99.782203
chr17 17131182 17131471 FLCN_Exon5_NM_001353229.2 1313.08 2.86 1310.22 99.782191
chr4 55573243 55573473 KIT_Exon6_NM_001093772.1 1358.86 2.96 1355.9 99.78217
chr1 158650352 158650539 SPTA1_Exon5_NM_003126.4 1459.32 3.18 1456.14 99.78209
chr19 11129612 11129719 SMARCA4_Exon17_NM_001128847.3 1459.08 3.18 1455.9 99.782054
chr11 1023926 1024123 MUC6_Exon25_NM_005961.3 954.16 2.08 952.08 99.782007
chr18 739714 739831 YES1_Exon9_NM_005433.4 1330.16 2.90 1327.26 99.781981
chr10 63810626 63810779 ARID5B_Exon5_NM_032199.3 1659.88 3.62 1656.26 99.781912
chr9 87317242 87317354 NTRK2_Exon6_NM_001291937.1 1491.34 3.26 1488.08 99.781405
chr7 92252329 92252420 CDK6_Exon6_NM_001259.8 1939.62 4.24 1935.38 99.7814
chr9 135780947 135781546 TSC1_Exon15_NM_000368.5 1737.68 3.80 1733.88 99.781318
chr5 86674192 86674375 RASA1_Exon18_NM_002890.3 1636.38 3.58 1632.8 99.781224
chr12 124870270 124870453 NCOR2_Exon19_NM_006312.6 913.54 2.00 911.54 99.781071
chr9 2077608 2077796 SMARCA2_Exon14_NM_001289397.2 1260.28 2.76 1257.52 99.781001
chr6 117677771 117678098 ROS1_Exon25_NM_002944.2 1524.56 3.34 1521.22 99.78092
chrX 76874253 76874469 ATRX_Exon21_NM_000489.5 1095.12 2.40 1092.72 99.780846
chr8 145737506 145737727 RECQL4_Exon19_NM_004260.3 2673.00 5.86 2667.14 99.780771
chr8 117870570 117870717 RAD21_Exon5_NM_006265.3 1924.24 4.22 1920.02 99.780693
chr1 158606410 158606571 SPTA1_Exon37_NM_003126.4 1304.02 2.86 1301.16 99.780678
chr12 49428574 49428738 KMT2D_Exon35_NM_003482.3 1631.78 3.58 1628.2 99.780608
chr1 11269348 11269535 MTOR_Exon25_NM_004958.4 1184.96 2.60 1182.36 99.780583
chr5 131944954 131945108 RAD50_Exon19_NM_005732.4 1302.78 2.86 1299.92 99.780469
chr15 89833423 89833532 FANCI_Exon19_NM_001113378.1 1464.68 3.22 1461.46 99.780157
chr1 98205908 98206075 DPYD_Exon4_NM_000110.4 1327.32 2.92 1324.4 99.780008
chr22 50717004 50717145 PLXNB2_Exon29_NM_012401.4 1527.28 3.36 1523.92 99.780001
chr5 55247736 55247923 IL6ST_Exon13_NM_002184.4 1563.38 3.44 1559.94 99.779964
chr12 25398187 25398338 KRAS_Exon2_NM_033360.4 1536.08 3.38 1532.7 99.779959
chr3 41266804 41267083 CTNNB1_Exon5_NM_001098210.2 1926.84 4.24 1922.6 99.779951
chr3 37091956 37092164 MLH1_Exon18_NM_001258273.1 1526.50 3.36 1523.14 99.779889
chr1 198687202 198687451 PTPRC_Exon11_NM_080921.3 1507.74 3.32 1504.42 99.779803
chr2 47709897 47710108 MSH2_Exon17_NM_001258281.1 1261.96 2.78 1259.18 99.779708
chr1 11186658 11186873 MTOR_Exon46_NM_004958.4 1451.50 3.20 1448.3 99.779538
chr2 39240580 39240724 SOS1_Exon13_NM_005633.3 1406.02 3.10 1402.92 99.779519
chr5 149460309 149460607 CSF1R_Exon2_NM_001288705.2 1006.82 2.22 1004.6 99.779504
chr4 55565775 55565952 KIT_Exon4_NM_001093772.1 1260.62 2.78 1257.84 99.779474
chr7 81358900 81359115 HGF_Exon8_NM_000601.6 2185.10 4.82 2180.28 99.779415
chr10 131565031 131565281 MGMT_Exon5_NM_002412.5 924.64 2.04 922.6 99.779374
chrX 32632399 32632590 DMD_Exon12_NM_000109.4 788.42 1.74 786.68 99.779305
chrX 70339843 70340040 MED12_Exon4_NM_005120.3 1286.48 2.84 1283.64 99.779243
chr11 118355556 118355710 KMT2A_Exon10_NM_001197104.1 1438.52 3.18 1435.34 99.778939
chr1 155874264 155874306 RIT1_Exon5_NM_001256821.2 1824.78 4.04 1820.74 99.778603
chr11 108143238 108143354 ATM_Exon21_NM_000051.3 1616.56 3.58 1612.98 99.778542
chr12 46215182 46215290 ARID2_Exon6_NM_152641.4 975.12 2.16 972.96 99.778489
chrX 15836689 15836785 ZRSR2_Exon9_NM_005089.3 920.92 2.04 918.88 99.778482
chrX 53585911 53586041 HUWE1_Exon58_NM_031407.7 1308.92 2.90 1306.02 99.778443
chr11 119146686 119146864 CBL_Exon6_NM_005188.4 1372.08 3.04 1369.04 99.778439
chr20 9389259 9389384 PLCB4_Exon22_NM_001172646.1 1370.28 3.04 1367.24 99.778148
chr1 226555879 226556042 PARP1_Exon16_NM_001618.4 1216.66 2.70 1213.96 99.778081
chr9 133748226 133748444 ABL1_Exon6_NM_007313.2 1288.62 2.86 1285.76 99.778057
chr1 198713162 198713352 PTPRC_Exon23_NM_080921.3 1423.46 3.16 1420.3 99.778006
chrX 1321350 1321392 CRLF2_Exon4_NM_022148.4 450.34 1.00 449.34 99.777946
chr1 10397408 10397611 KIF1B_Exon31_NM_001365951.2 1584.90 3.52 1581.38 99.777904
chr7 55220218 55220377 EGFR_Exon6_NM_201282.2 1807.20 4.02 1803.18 99.777556
chr20 9376149 9376285 PLCB4_Exon18_NM_001172646.1 1600.30 3.56 1596.74 99.777542
chr17 66519845 66519977 PRKAR1A_Exon4_NM_001278433.1 1940.84 4.32 1936.52 99.777416
chr5 149499554 149499706 PDGFRB_Exon19_NM_001355017.2 1131.66 2.52 1129.14 99.777318
chr1 197297531 197298153 CRB1_Exon4_NM_001257965.2 1858.50 4.14 1854.36 99.77724
chr7 6017198 6017441 PMS2_Exon14_NM_001322005.2 1517.20 3.38 1513.82 99.777221
chr11 92573707 92573945 FAT3_Exon18_NM_001367949.1 1310.40 2.92 1307.48 99.777167
chr10 103870265 103870478 LDB1_Exon6_NM_003893.5 1417.82 3.16 1414.66 99.777123
chr11 108158306 108158462 ATM_Exon27_NM_000051.3 1381.84 3.08 1378.76 99.777109
chr18 48586215 48586306 SMAD4_Exon8_NM_005359.6 2072.60 4.62 2067.98 99.777092
chr20 39803086 39803169 PLCG1_Exon32_NM_182811.2 1812.16 4.04 1808.12 99.777062
chrX 123181183 123181375 STAG2_Exon9_NM_001042749.2 1093.90 2.44 1091.46 99.776945
chr4 185311836 185311923 IRF2_Exon8_NM_002199.4 1129.32 2.52 1126.8 99.776857
chr12 14589019 14589205 ATF7IP_Exon4_NM_018179.4 1272.38 2.84 1269.54 99.776796
chr13 103508381 103508482 BIVM-ERCC5_Exon13_NM_001204425.1 1272.38 2.84 1269.54 99.776796
chr3 1444981 1445122 CNTN6_Exon21_NM_001349359.2 1208.12 2.70 1205.42 99.776512
chr7 92354919 92355127 CDK6_Exon4_NM_001259.8 2022.42 4.52 2017.9 99.776505
chr11 57575616 57575784 TMX2-CTNND1_Exon14_NR_037646.1 1628.20 3.64 1624.56 99.77644
chr13 28903731 28903885 FLT1_Exon19_NM_002019.4 1055.54 2.36 1053.18 99.776418
chr3 89156878 89157006 EPHA3_Exon1_NM_182644.3 1332.46 2.98 1329.48 99.776354
chr4 55984750 55984987 KDR_Exon3_NM_002253.3 1350.18 3.02 1347.16 99.776326
chr6 114270122 114270271 HDAC2_Exon8_NM_001527.4 1734.36 3.88 1730.48 99.776286
chr17 38788426 38788639 SMARCE1_Exon8_NM_003079.5 2072.50 4.64 2067.86 99.776116
chr9 140508730 140508947 ARRDC1_Exon6_NM_001317968.1 1463.80 3.28 1460.52 99.775926
chr7 124486975 124487072 POT1_Exon12_NM_015450.3 1882.68 4.22 1878.46 99.775851
chr9 98241261 98241449 PTCH1_Exon8_NM_001083607.2 1445.36 3.24 1442.12 99.775834
chr5 131915533 131915778 RAD50_Exon5_NM_005732.4 1552.40 3.48 1548.92 99.775831
chr2 29473950 29474153 ALK_Exon12_NM_004304.5 1185.72 2.66 1183.06 99.775664
chr3 37061780 37061974 MLH1_Exon10_NM_001258273.1 1389.82 3.12 1386.7 99.77551
chrX 14877283 14877476 FANCB_Exon4_NM_001018113.3 890.74 2.00 888.74 99.775468
chr17 66538814 66538970 FAM20A_Exon7_NM_001243746.2 1567.24 3.52 1563.72 99.775401
chr11 71944098 71944227 INPPL1_Exon17_NM_001567.4 1389.12 3.12 1386.0 99.775397
chr17 44115883 44116072 KANSL1_Exon10_NM_001193466.2 1673.74 3.76 1669.98 99.775353
chr6 161510333 161510523 MAP3K4_Exon11_NM_001363582.1 1513.42 3.40 1510.02 99.775343
chr5 150908718 150908973 FAT2_Exon14_NM_001447.2 1433.08 3.22 1429.86 99.775309
chr6 27777939 27777981 H3C10_Exon1_NM_003536.2 2072.62 4.66 2067.96 99.775164
chr14 65499307 65499434 CHURC1-FNTB_Exon9_NM_001202559.1 1715.86 3.86 1712.0 99.77504
chr19 45862097 45862190 ERCC2_Exon12_NM_001130867.1 1324.34 2.98 1321.36 99.774982
chr4 155305519 155305619 DCHS2_Intron2_NM_001358235.2 1430.92 3.22 1427.7 99.77497
chr6 149997375 149997522 LATS1_Exon8_NM_001350339.2 1323.98 2.98 1321.0 99.774921
chr3 121154948 121155142 POLQ_Exon28_NM_199420.4 1510.38 3.40 1506.98 99.774891
chr1 11189774 11189915 MTOR_Exon40_NM_004958.4 1137.16 2.56 1134.6 99.774878
chr5 56167716 56167878 MAP3K1_Exon7_NM_005921.2 1625.28 3.66 1621.62 99.774808
chr3 119642199 119642350 GSK3B_Exon4_NM_002093.4 1410.96 3.18 1407.78 99.774622
chr1 120510035 120510264 NOTCH2_Exon8_NM_024408.4 1667.78 3.76 1664.02 99.774551
chr4 55594156 55594307 KIT_Exon13_NM_001093772.1 1569.90 3.54 1566.36 99.774508
chr20 9400433 9400576 PLCB4_Exon25_NM_001172646.1 1604.92 3.62 1601.3 99.774444
chr5 149499009 149499149 PDGFRB_Exon20_NM_001355017.2 1382.58 3.12 1379.46 99.774335
chr9 135787648 135787864 TSC1_Exon9_NM_000368.5 1754.18 3.96 1750.22 99.774253
chr11 94223978 94224151 MRE11_Exon3_NM_005590.4 1390.82 3.14 1387.68 99.774234
chrX 53584322 53584408 HUWE1_Exon60_NM_031407.7 1257.60 2.84 1254.76 99.774173
chr8 90960031 90960140 NBN_Exon12_NM_002485.4 1558.64 3.52 1555.12 99.774162
chr1 39760697 39760842 MACF1_Exon18_NM_012090.5 1523.00 3.44 1519.56 99.77413
chr11 6646408 6646732 DCHS1_Exon19_NM_003737.4 1459.86 3.30 1456.56 99.773951
chr6 43746176 43746293 VEGFA_Exon4_NM_001171630.1 1636.42 3.70 1632.72 99.773897
chr17 59876440 59876680 BRIP1_Exon9_NM_032043.3 1830.80 4.14 1826.66 99.773869
chr5 38945572 38945846 RICTOR_Exon35_NM_001285439.2 1714.02 3.88 1710.14 99.773632
chr2 29436829 29436967 ALK_Exon24_NM_004304.5 1279.94 2.90 1277.04 99.773427
chr12 46240618 46240740 ARID2_Exon12_NM_152641.4 1253.16 2.84 1250.32 99.773373
chr11 118392591 118392907 KMT2A_Exon36_NM_001197104.1 1509.06 3.42 1505.64 99.773369
chr1 197398558 197398764 CRB1_Exon11_NM_001257965.2 1650.06 3.74 1646.32 99.773342
chr5 55236889 55237667 IL6ST_Exon17_NM_002184.4 1799.48 4.08 1795.4 99.773268
chr9 133730167 133730503 ABL1_Exon3_NM_007313.2 1446.56 3.28 1443.28 99.773255
chr1 10336358 10336477 KIF1B_Exon11_NM_183416.4 1472.52 3.34 1469.18 99.773178
chr13 33327449 33327694 PDS5B_Exon25_NM_015032.4 1401.74 3.18 1398.56 99.773139
chrX 53642684 53642816 HUWE1_Exon22_NM_031407.7 1357.60 3.08 1354.52 99.773129
chr1 163317532 163317748 NUF2_Exon12_NM_031423.4 1585.54 3.60 1581.94 99.772948
chr2 198266103 198266269 SF3B1_Exon17_NM_012433.3 1435.46 3.26 1432.2 99.772895
chr5 56168631 56168852 MAP3K1_Exon9_NM_005921.2 1663.94 3.78 1660.16 99.772828
chr8 56882255 56882372 LYN_Exon10_NM_001111097.3 1452.30 3.30 1449.0 99.772774
chrX 47032506 47032616 RBM10_Exon5_NM_001204468.1 791.38 1.80 789.58 99.772549
chr1 198671495 198671679 PTPRC_Exon6_NM_002838.5 1661.42 3.78 1657.64 99.772484
chr11 65429539 65429669 RELA_Exon3_NM_001145138.2 1476.30 3.36 1472.94 99.772404
chr1 39908365 39908603 MACF1_Exon73_NM_012090.5 1748.36 3.98 1744.38 99.772358
chr11 125513666 125513815 CHEK1_Exon9_NM_001244846.1 1545.68 3.52 1542.16 99.772269
chr12 65514176 65514356 WIF1_Exon2_NM_007191.5 1545.00 3.52 1541.48 99.772168
chr1 226549140 226549262 PARP1_Exon23_NM_001618.4 1220.08 2.78 1217.3 99.772146
chr1 158623043 158623235 SPTA1_Exon22_NM_003126.4 1392.86 3.18 1389.68 99.771693
chr17 37871972 37872212 ERBB2_Exon15_NM_001005862.2 1392.56 3.18 1389.38 99.771644
chr7 151947917 151948071 KMT2C_Exon12_NM_170606.3 2250.14 5.14 2245.0 99.77157
chr9 131371132 131371276 SPTAN1_Exon34_NM_001195532.2 1409.38 3.22 1406.16 99.771531
chr4 143158996 143159184 INPP4B_Exon13_NM_003866.3 944.76 2.16 942.6 99.771371
chr19 11141385 11141589 SMARCA4_Exon25_NM_001128847.3 1249.02 2.86 1246.16 99.77102
chr20 57480417 57480555 GNAS_Exon6_NM_016592.4 1615.72 3.70 1612.02 99.771
chr13 29001868 29002078 FLT1_Exon9_NM_002019.4 1457.98 3.34 1454.64 99.770916
chr5 86685189 86685364 RASA1_Exon24_NM_002890.3 1423.02 3.26 1419.76 99.77091
chr1 243828053 243828205 AKT3_Exon3_NM_181690.2 1107.80 2.54 1105.26 99.770717
chrX 70471007 70471114 ZMYM3_Exon4_NM_201599.3 837.38 1.92 835.46 99.770713
chr11 71942521 71942679 INPPL1_Exon13_NM_001567.4 1125.22 2.58 1122.64 99.770712
chr1 11288704 11288995 MTOR_Exon19_NM_004958.4 1439.18 3.30 1435.88 99.770703
chr11 71942016 71942253 INPPL1_Exon12_NM_001567.4 1490.78 3.42 1487.36 99.77059
chr4 155410435 155412527 DCHS2_Exon1_NM_001358235.2 1455.84 3.34 1452.5 99.770579
chrX 76875842 76876020 ATRX_Exon20_NM_000489.5 1098.02 2.52 1095.5 99.770496
chr1 198701588 198701705 PTPRC_Exon17_NM_080921.3 949.68 2.18 947.5 99.770449
chr1 98187026 98187267 DPYD_Exon5_NM_000110.4 914.52 2.10 912.42 99.770371
chr13 26975385 26975504 CDK8_Exon10_NM_001346501.2 1680.82 3.86 1676.96 99.77035
chr16 3652098 3652328 SLX4_Exon4_NM_032444.4 1175.28 2.70 1172.58 99.770268
chr5 225977 226182 SDHA_Exon4_NM_001294332.1 1383.78 3.18 1380.6 99.770195
chr1 226567602 226567885 PARP1_Exon10_NM_001618.4 1348.38 3.10 1345.28 99.770094
chr9 87325531 87325726 NTRK2_Exon8_NM_001291937.1 1478.32 3.40 1474.92 99.770009
chr5 167835491 167835678 WWC1_Exon7_NM_015238.3 1216.10 2.80 1213.3 99.769756
chr17 17127215 17127477 FLCN_Exon8_NM_001353229.2 1249.60 2.88 1246.72 99.769526
chr5 35867387 35867585 IL7R_Exon3_NM_002185.5 1327.58 3.06 1324.52 99.769505
chr15 90630323 90630515 IDH2_Exon5_NM_001290114.2 1527.04 3.52 1523.52 99.769489
chr20 36026081 36026277 SRC_Exon9_NM_005417.4 1761.08 4.06 1757.02 99.76946
chr19 52722923 52723137 PPP2R1A_Exon10_NM_014225.6 1318.52 3.04 1315.48 99.769438
chr20 39788489 39788623 PLCG1_Exon3_NM_182811.2 1933.18 4.46 1928.72 99.769292
chr8 31014863 31015066 WRN_Exon33_NM_000553.6 1602.04 3.70 1598.34 99.769044
chrX 47040593 47040820 RBM10_Exon13_NM_001204468.1 744.70 1.72 742.98 99.769035
chr16 2136712 2136892 TSC2_Exon35_NM_001318829.1 1575.34 3.64 1571.7 99.768939
chr1 11292472 11292605 MTOR_Exon16_NM_004958.4 1350.28 3.12 1347.16 99.768937
chr2 212426607 212426833 ERBB4_Exon20_NM_001042599.1 1376.20 3.18 1373.02 99.768929
chr3 69987482 69987537 MITF_Exon3_NM_001184968.2 1601.04 3.70 1597.34 99.7689
chr16 50818219 50818382 CYLD_Exon13_NM_015247.2 1471.08 3.40 1467.68 99.768877
chr17 40474279 40474532 STAT3_Exon21_NM_213662.2 1590.22 3.68 1586.54 99.768585
chr16 2647196 2647238 PDPK1_Exon10_NM_031268.6 1691.78 3.92 1687.86 99.768291
chr16 3633077 3633531 SLX4_Exon14_NM_032444.4 1302.96 3.02 1299.94 99.76822
chr16 23649150 23649293 PALB2_Exon3_NM_024675.4 1682.40 3.90 1678.5 99.768188
chr11 1025161 1025387 MUC6_Exon23_NM_005961.3 1155.96 2.68 1153.28 99.768158
chr7 142651531 142651634 KEL_Exon7_NM_000420.3 2130.70 4.94 2125.76 99.768151
chr1 198719600 198719775 PTPRC_Exon26_NM_080921.3 1690.54 3.92 1686.62 99.768121
chr1 39748840 39748993 MACF1_Exon7_NM_012090.5 1630.06 3.78 1626.28 99.768107
chr10 114921317 114921364 TCF7L2_Exon14_NM_001198527.2 1716.26 3.98 1712.28 99.7681
chr12 418948 419150 KDM5A_Exon22_NM_001042603.3 1577.18 3.66 1573.52 99.76794
chr1 206666578 206666731 IKBKE_Exon19_NM_001193321.2 1360.94 3.16 1357.78 99.767808
chr17 66536969 66537119 FAM20A_Exon9_NM_001243746.2 1385.96 3.22 1382.74 99.76767
chr18 45374825 45375078 SMAD2_Exon8_NM_005901.6 2039.24 4.74 2034.5 99.76756
chr1 158604312 158604485 SPTA1_Exon39_NM_003126.4 1393.78 3.24 1390.54 99.767539
chr6 31939753 31940013 STK19_Exon2_NR_026717.1 1677.26 3.90 1673.36 99.767478
chr13 28880794 28880929 FLT1_Exon29_NM_002019.4 1126.72 2.62 1124.1 99.767467
chr5 176666736 176666886 NSD1_Exon9_NM_172349.2 1427.22 3.32 1423.9 99.76738
chr11 125523620 125523762 CHEK1_Exon12_NM_001114122.2 1117.32 2.60 1114.72 99.7673
chr12 124829122 124829517 NCOR2_Exon34_NM_006312.6 1297.72 3.02 1294.7 99.767284
chr7 116371701 116371933 MET_Exon3_NM_001324401.2 2353.78 5.48 2348.3 99.767183
chr6 26045618 26046069 H3C3_Exon1_NM_003531.2 1571.74 3.66 1568.08 99.767137
chr20 57485368 57485476 GNAS_Exon12_NM_016592.4 1399.96 3.26 1396.7 99.767136
chr4 140640456 140641497 MAML3_Exon5_NM_018717.5 1639.28 3.82 1635.46 99.766971
chr3 138477994 138478205 PIK3CB_Exon3_NM_006219.3 1390.00 3.24 1386.76 99.766906
chr17 29585341 29585540 NF1_Exon31_NM_000267.3 1673.04 3.90 1669.14 99.766891
chr17 40483469 40483569 STAT3_Exon11_NM_213662.2 1158.12 2.70 1155.42 99.766864
chr17 61910637 61910800 SMARCD2_Exon11_NM_001330440.1 1818.46 4.24 1814.22 99.766836
chr6 117662277 117662494 ROS1_Exon30_NM_002944.2 1638.28 3.82 1634.46 99.766829
chrX 96203913 96204058 DIAPH2_Exon15_NM_007309.3 1182.88 2.76 1180.12 99.766671
chr17 29670006 29670173 NF1_Exon47_NM_000267.3 1739.74 4.06 1735.68 99.766632
chr5 56161146 56161303 MAP3K1_Exon5_NM_005921.2 1610.52 3.76 1606.76 99.766535
chr11 76256820 76257361 EMSY_Exon20_NM_001300943.2 2004.42 4.68 1999.74 99.766516
chr1 39907798 39908012 MACF1_Exon71_NM_012090.5 1858.78 4.34 1854.44 99.766514
chr13 49030319 49030505 RB1_Exon19_NM_000321.2 1353.18 3.16 1350.02 99.766476
chr8 30998925 30999136 WRN_Exon25_NM_000553.6 1780.78 4.16 1776.62 99.766395
chr10 63809218 63809262 ARID5B_Exon1_NM_001244638.2 1575.30 3.68 1571.62 99.766394
chr20 9374214 9374345 PLCB4_Exon17_NM_001172646.1 1617.88 3.78 1614.1 99.766361
chr16 341169 341317 AXIN1_Exon9_NM_003502.4 744.72 1.74 742.98 99.766355
chr4 126367427 126367718 FAT4_Exon8_NM_024582.4 1480.54 3.46 1477.08 99.766301
chr5 150928835 150929086 FAT2_Exon8_NM_001447.2 1249.12 2.92 1246.2 99.766235
chr17 38508562 38508779 RARA_Exon6_NM_000964.4 1462.98 3.42 1459.56 99.766231
chr6 31940058 31940308 STK19_Exon2_NR_026717.1 1676.68 3.92 1672.76 99.766205
chrX 44919246 44919421 KDM6A_Exon13_NM_021140.3 880.94 2.06 878.88 99.766159
chr21 42851078 42851229 TMPRSS2_Exon7_NM_005656.4 1154.24 2.70 1151.54 99.76608
chr17 7406419 7406631 POLR2A_Exon17_NM_000937.5 1402.14 3.28 1398.86 99.766072
chr13 103506617 103506744 BIVM-ERCC5_Exon12_NM_001204425.1 1504.50 3.52 1500.98 99.766035
chr9 137622061 137622341 COL5A1_Exon7_NM_000093.5 1204.44 2.82 1201.62 99.765866
chr11 85989420 85989587 EED_Exon10_NM_001330334.1 1443.42 3.38 1440.04 99.765834
chrX 128631801 128632068 SMARCA1_Exon11_NM_003069.5 1356.72 3.18 1353.54 99.765611
chr10 96522361 96522650 CYP2C19_Intergenic3_NM_000769.4 1330.78 3.12 1327.66 99.765551
chr3 176782687 176782785 TBL1XR1_Exon3_NM_001321193.2 1287.94 3.02 1284.92 99.765517
chr14 105239194 105239449 AKT1_Exon11_NM_005163.2 2123.74 4.98 2118.76 99.765508
chr3 121263553 121263773 POLQ_Exon2_NM_199420.4 1549.70 3.64 1546.06 99.765116
chr3 20181692 20181876 KAT2B_Exon13_NM_003884.5 1327.50 3.12 1324.38 99.764972
chr12 52378955 52379152 ACVR1B_Exon6_NM_004302.5 1386.24 3.26 1382.98 99.764831
chr11 119103137 119103425 CBL_Exon2_NM_005188.4 1343.16 3.16 1340.0 99.764734
chr13 73337629 73337671 DIS3_Exon17_NM_001322349.2 1963.02 4.62 1958.4 99.764648
chr9 80412415 80412584 GNAQ_Exon4_NM_002072.5 1648.34 3.88 1644.46 99.764612
chr12 69229588 69229784 MDM2_Exon7_NM_001145339.2 1495.10 3.52 1491.58 99.764564
chr1 120501994 120502145 NOTCH2_Exon12_NM_024408.4 1520.46 3.58 1516.88 99.764545
chr1 198672406 198672521 PTPRC_Exon4_NM_080921.3 1698.04 4.00 1694.04 99.764434
chr6 161507595 161507719 MAP3K4_Exon9_NM_001363582.1 1562.16 3.68 1558.48 99.764429
chr9 15506538 15506655 PSIP1_Exon3_NM_033222.5 1502.62 3.54 1499.08 99.764411
chrX 128652317 128652444 SMARCA1_Exon2_NM_003069.5 992.88 2.34 990.54 99.764322
chr12 49422590 49422761 KMT2D_Exon45_NM_003482.3 1696.42 4.00 1692.42 99.764209
chr1 198721357 198721520 PTPRC_Exon27_NM_080921.3 1619.92 3.82 1616.1 99.764186
chr9 135800953 135801146 TSC1_Exon5_NM_000368.5 1848.74 4.36 1844.38 99.764164
chr5 150933902 150934254 FAT2_Exon4_NM_001447.2 1415.10 3.34 1411.76 99.763974
chr11 6655328 6655557 DCHS1_Exon3_NM_003737.4 1465.00 3.46 1461.54 99.763823
chr17 45199789 45199986 CDC27_Exon18_NM_001114091.4 1634.12 3.86 1630.26 99.763787
chr17 7809153 7809327 CHD3_Exon28_NM_001005271.3 1692.46 4.00 1688.46 99.763658
chr5 55238477 55238599 IL6ST_Exon16_NM_002184.4 1260.62 2.98 1257.64 99.763608
chr1 93302992 93303210 RPL5_Exon6_NR_146333.1 1590.10 3.76 1586.34 99.763537
chr1 39907603 39907745 MACF1_Exon70_NM_012090.5 1801.22 4.26 1796.96 99.763494
chr9 8733759 8733863 PTPRD_Exon1_NM_130392.3 1183.20 2.80 1180.4 99.763354
chr8 117875348 117875518 RAD21_Exon3_NM_006265.3 2019.62 4.78 2014.84 99.763322
chr4 74276008 74276146 ALB_Exon6_NM_000477.7 1157.44 2.74 1154.7 99.763271
chr16 2107085 2107199 TSC2_Exon8_NM_001318829.1 1442.88 3.42 1439.46 99.762974
chr15 88671921 88671985 NTRK3_Exon11_NM_002530.4 1180.68 2.80 1177.88 99.762849
chr5 67591978 67592189 PIK3R1_Exon15_NM_181523.3 1821.08 4.32 1816.76 99.762778
chr7 151833896 151834029 KMT2C_Exon59_NM_170606.3 1804.18 4.28 1799.9 99.762773
chr4 55140677 55140812 PDGFRA_Exon11_NM_001347827.2 1281.40 3.04 1278.36 99.762759
chr7 148489797 148489930 CUL1_Exon17_NM_001370660.1 1912.32 4.54 1907.78 99.762592
