Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr7 55209958 55210150 EGFR_Exon2_NM_201282.2 2296.96 1.44 2295.52 99.937308
chr17 29661835 29662069 NF1_Exon39_NM_000267.3 1690.70 1.06 1689.64 99.937304
chr1 17349082 17349245 SDHB_Exon7_NM_003000.3 1212.10 0.76 1211.34 99.937299
chr3 52662889 52663071 PBRM1_Exon16_NM_001350077.2 1594.22 1.00 1593.22 99.937273
chrX 128605160 128605323 SMARCA1_Exon20_NM_003069.5 1369.70 0.86 1368.84 99.937213
chr9 97887347 97887487 FANCC_Exon10_NM_001243743.1 1656.28 1.04 1655.24 99.937209
chr17 7800380 7800632 CHD3_Exon11_NM_001005271.3 1620.68 1.02 1619.66 99.937063
chr1 10386148 10386437 KIF1B_Exon27_NM_001365951.2 1333.58 0.84 1332.74 99.937012
chr7 152027665 152027844 KMT2C_Exon3_NM_170606.3 2062.72 1.30 2061.42 99.936976
chr6 30675140 30675251 MDC1_Exon9_NM_014641.3 1808.46 1.14 1807.32 99.936963
chr5 176666736 176666886 NSD1_Exon9_NM_172349.2 1427.22 0.90 1426.32 99.93694
chr3 89499306 89499540 EPHA3_Exon15_NM_005233.6 1551.24 0.98 1550.26 99.936825
chr18 736787 736981 YES1_Exon10_NM_005433.4 1582.14 1.00 1581.14 99.936794
chr6 43752257 43752385 VEGFA_Exon5_NM_001171630.1 1264.92 0.80 1264.12 99.936755
chr5 37017100 37017284 NIPBL_Exon24_NM_015384.5 1389.22 0.88 1388.34 99.936655
chr3 168818652 168818770 MECOM_Exon12_NM_001105077.3 1578.16 1.00 1577.16 99.936635
chr11 77932702 77932845 GAB2_Exon8_NM_012296.3 1388.36 0.88 1387.48 99.936616
chrX 70348125 70348310 MED12_Exon23_NM_005120.3 1134.16 0.72 1133.44 99.936517
chrX 76845283 76845430 ATRX_Exon27_NM_000489.5 1070.46 0.68 1069.78 99.936476
chr2 242793189 242793469 PDCD1_Exon5_NM_005018.3 818.28 0.52 817.76 99.936452
chr2 21251178 21251430 APOB_Exon13_NM_000384.3 1351.82 0.86 1350.96 99.936382
chr19 1421126 1421277 DAZAP1_Exon5_NM_001352033.2 1570.24 1.00 1569.24 99.936315
chr7 128845430 128845643 SMO_Exon4_NM_005631.5 1569.82 1.00 1568.82 99.936298
chr20 39794069 39794211 PLCG1_Exon15_NM_182811.2 1851.76 1.18 1850.58 99.936277
chr7 74146799 74147023 GTF2I_Exon13_NM_001518.5 2068.70 1.32 2067.38 99.936192
chr22 50720262 50720530 PLXNB2_Exon20_NM_012401.4 1596.52 1.02 1595.5 99.936111
chr12 65448877 65449013 WIF1_Exon9_NM_007191.5 1468.84 0.94 1467.9 99.936004
chr15 89849217 89849445 FANCI_Exon32_NM_001113378.1 1560.80 1.00 1559.8 99.93593
chr10 54074662 54074865 DKK1_Exon2_NM_012242.4 842.34 0.54 841.8 99.935893
chr8 30958344 30958491 WRN_Exon18_NM_000553.6 1715.22 1.10 1714.12 99.935868
chr15 90628027 90628160 IDH2_Exon8_NM_001290114.2 1433.42 0.92 1432.5 99.935818
chr12 21623882 21624052 RECQL_Exon14_NM_002907.4 1338.32 0.86 1337.46 99.93574
chr7 2977593 2977635 CARD11_Exon9_NM_001324281.2 1556.04 1.00 1555.04 99.935734
chr7 81386484 81386639 HGF_Exon4_NM_000601.6 2084.52 1.34 2083.18 99.935717
chr16 2132416 2132525 TSC2_Exon28_NM_001318831.1 1399.24 0.90 1398.34 99.935679
chr18 48602987 48603166 SMAD4_Exon11_NM_005359.6 1521.28 0.98 1520.3 99.935581
chr15 89834823 89834965 FANCI_Exon20_NM_001113378.1 1551.44 1.00 1550.44 99.935544
chr20 9438040 9438156 PLCB4_Exon33_NM_001172646.1 1301.54 0.84 1300.7 99.935461
chr15 91354414 91354656 BLM_Exon19_NM_001287247.2 1207.54 0.78 1206.76 99.935406
chr9 8340322 8340489 PTPRD_Exon27_NM_130392.3 1331.32 0.86 1330.46 99.935402
chrX 70598064 70598323 TAF1_Exon7_NM_138923.3 1145.26 0.74 1144.52 99.935386
chr2 21257667 21257793 APOB_Exon8_NM_000384.3 1176.04 0.76 1175.28 99.935376
chr19 17940896 17941047 JAK3_Exon23_NM_000215.3 866.00 0.56 865.44 99.935335
chr17 59878593 59878855 BRIP1_Exon8_NM_032043.3 1913.92 1.24 1912.68 99.935212
chr17 16089847 16090021 NCOR1_Exon3_NM_006311.4 1543.16 1.00 1542.16 99.935198
chr9 87325531 87325726 NTRK2_Exon8_NM_001291937.1 1478.32 0.96 1477.36 99.935061
chrX 53654669 53654850 HUWE1_Exon16_NM_031407.7 1477.60 0.96 1476.64 99.93503
chr1 39757561 39757730 MACF1_Exon15_NM_012090.5 1292.64 0.84 1291.8 99.935017
chr20 54963191 54963273 AURKA_Exon3_NM_198434.2 1906.26 1.24 1905.02 99.934951
chr12 124950698 124950852 NCOR2_Exon7_NM_006312.6 1196.88 0.78 1196.1 99.934831
chr1 198721702 198721921 PTPRC_Exon28_NM_080921.3 1841.32 1.20 1840.12 99.934829
chr1 39908365 39908603 MACF1_Exon73_NM_012090.5 1748.36 1.14 1747.22 99.934796
chr2 61760886 61761052 XPO1_Exon2_NM_003400.4 1533.40 1.00 1532.4 99.934785
chr7 148523525 148523744 EZH2_Exon8_NM_001203249.2 2482.58 1.62 2480.96 99.934745
chrX 47044820 47045049 RBM10_Exon20_NM_001204468.1 1041.82 0.68 1041.14 99.93473
chr17 33446530 33446652 RAD51D_Exon1_NM_001142571.2 1255.54 0.82 1254.72 99.934689
chr14 35871956 35872085 NFKBIA_Exon4_NM_020529.2 2109.78 1.38 2108.4 99.93459
chrX 53432682 53432908 SMC1A_Exon10_NM_006306.4 1436.88 0.94 1435.94 99.93458
chr5 150897160 150897346 FAT2_Exon19_NM_001447.2 1099.00 0.72 1098.28 99.934486
chr18 45422871 45423147 SMAD2_Exon2_NM_005901.6 1892.00 1.24 1890.76 99.934461
chr19 57743380 57743612 AURKC_Exon3_NM_001015879.2 1098.22 0.72 1097.5 99.934439
chr13 20576969 20577295 ZMYM2_Exon4_NM_001353159.1 1676.68 1.10 1675.58 99.934394
chr17 27837861 27838030 TAOK1_Exon15_NM_025142.1 1462.94 0.96 1461.98 99.934379
chr15 89819921 89820142 FANCI_Exon13_NM_001113378.1 1766.90 1.16 1765.74 99.934348
chr16 50359638 50359814 BRD7_Exon11_NM_001173984.3 1614.32 1.06 1613.26 99.934338
chr14 21871155 21871391 CHD8_Exon18_NM_020920.4 1492.16 0.98 1491.18 99.934323
chrX 53247437 53247600 KDM5C_Exon3_NM_001353981.2 1308.36 0.86 1307.5 99.934269
chr12 49428344 49428469 KMT2D_Exon36_NM_003482.3 1855.52 1.22 1854.3 99.93425
chr9 35076408 35076600 FANCG_Exon8_NM_004629.1 1762.28 1.16 1761.12 99.934176
chr5 150900816 150901667 FAT2_Exon18_NM_001447.2 1397.02 0.92 1396.1 99.934146
chr13 28973160 28973275 FLT1_Exon12_NM_001160031.1 1244.40 0.82 1243.58 99.934105
chr8 23538713 23539172 NKX3-1_Exon3_NM_001256339.1 1272.26 0.84 1271.42 99.933976
chr5 176522513 176522744 FGFR4_Exon13_NM_001354984.2 1421.48 0.94 1420.54 99.933872
chr20 32264517 32264805 E2F1_Exon7_NM_005225.3 2055.06 1.36 2053.7 99.933822
chr6 157192727 157192806 ARID1B_Exon4_NM_001371656.1 1510.90 1.00 1509.9 99.933814
chr13 49054113 49054227 RB1_Exon27_NM_000321.2 1510.82 1.00 1509.82 99.933811
chrX 53246957 53247168 KDM5C_Exon4_NM_001353981.2 1177.76 0.78 1176.98 99.933773
chr1 11167521 11167577 MTOR_Exon58_NM_004958.4 1509.88 1.00 1508.88 99.93377
chr1 11177040 11177163 MTOR_Exon50_NM_004958.4 1388.74 0.92 1387.82 99.933753
chr9 127916164 127916284 PPP6C_Exon5_NM_002721.5 1388.70 0.92 1387.78 99.933751
chr16 2221552 2221626 TRAF7_Exon7_NM_032271.3 1839.64 1.22 1838.42 99.933683
chr20 39797386 39797530 PLCG1_Exon21_NM_182811.2 1596.02 1.06 1594.96 99.933585
chr22 24145461 24145629 SMARCB1_Exon5_NM_001007468.3 1202.78 0.80 1201.98 99.933487
chr1 158588991 158589144 SPTA1_Exon45_NM_003126.4 1352.48 0.90 1351.58 99.933456
chr16 72863657 72863778 ZFHX3_Exon5_NM_006885.4 1382.52 0.92 1381.6 99.933455
chr3 119582245 119582472 GSK3B_Exon10_NM_002093.4 1559.68 1.04 1558.64 99.93332
chr7 124532299 124532454 POT1_Exon6_NM_015450.3 1288.50 0.86 1287.64 99.933256
chr11 108143238 108143354 ATM_Exon21_NM_000051.3 1616.56 1.08 1615.48 99.933191
chr15 66782819 66782973 MAP2K1_Exon11_NM_002755.3 1316.88 0.88 1316.0 99.933175
chr10 96535107 96535336 CYP2C19_Exon3_NM_000769.4 1405.90 0.94 1404.96 99.933139
chr15 38591553 38591768 SPRED1_Exon2_NM_152594.3 1763.84 1.18 1762.66 99.933101
chr2 128051068 128051314 ERCC3_Exon2_NM_001303418.2 1433.70 0.96 1432.74 99.93304
chr8 38279294 38279479 FGFR1_Exon9_NM_001174067.1 1433.34 0.96 1432.38 99.933024
chr20 36026081 36026277 SRC_Exon9_NM_005417.4 1761.08 1.18 1759.9 99.932996
chr12 124882644 124882747 NCOR2_Exon18_NM_006312.6 1432.22 0.96 1431.26 99.932971
chr2 61719439 61719636 XPO1_Exon15_NM_003400.4 1696.92 1.14 1695.78 99.932819
chr2 29436829 29436967 ALK_Exon24_NM_004304.5 1279.94 0.86 1279.08 99.932809
chr10 88681256 88681472 BMPR1A_Exon11_NM_004329.2 1546.62 1.04 1545.58 99.932757
chr20 39744897 39745052 TOP1_Exon17_NM_003286.4 1753.10 1.18 1751.92 99.932691
chr17 29664816 29664918 NF1_Exon43_NM_000267.3 1842.10 1.24 1840.86 99.932686
chr3 69988228 69988352 MITF_Exon4_NM_001354606.2 1514.20 1.02 1513.18 99.932638
chr17 40363981 40364228 STAT5B_Exon13_NM_012448.4 1425.08 0.96 1424.12 99.932635
chr10 43617373 43617484 RET_Exon16_NM_020630.5 1484.34 1.00 1483.34 99.93263
chrX 41077604 41077870 USP9X_Exon37_NM_001039591.3 978.34 0.66 977.68 99.932539
chr11 92430529 92430631 FAT3_Exon4_NM_001367949.1 1481.14 1.00 1480.14 99.932484
chr3 121151130 121151284 POLQ_Exon30_NM_199420.4 1390.76 0.94 1389.82 99.932411
chr12 14589019 14589205 ATF7IP_Exon4_NM_018179.4 1272.38 0.86 1271.52 99.93241
chr2 29420387 29420562 ALK_Exon27_NM_004304.5 1389.96 0.94 1389.02 99.932372
chr16 30133124 30133347 MAPK3_Exon2_NM_002746.3 1123.62 0.76 1122.86 99.932361
chr2 225346588 225346815 CUL3_Exon14_NM_003590.5 1212.26 0.82 1211.44 99.932358
chr2 198266445 198266632 SF3B1_Exon16_NM_012433.3 1507.62 1.02 1506.6 99.932344
chr9 137648590 137648684 COL5A1_Exon17_NM_000093.5 1151.44 0.78 1150.66 99.932259
chr22 36716244 36716428 MYH9_Exon9_NM_002473.5 1411.62 0.96 1410.66 99.931993
chr12 57496052 57496299 STAT6_Exon13_NM_001178079.2 1498.10 1.02 1497.08 99.931914
chr15 75694172 75694331 SIN3A_Exon10_NM_015477.3 1349.08 0.92 1348.16 99.931805
chr16 3831184 3831327 CREBBP_Exon6_NM_001079846.1 1464.74 1.00 1463.74 99.931728
chr1 10428504 10428616 KIF1B_Exon44_NM_001365951.2 1344.92 0.92 1344.0 99.931594
chr19 15366087 15366423 BRD4_Exon10_NM_058243.2 1081.04 0.74 1080.3 99.931547
chr19 13386643 13386790 CACNA1A_Exon24_NM_001127221.1 1314.12 0.90 1313.22 99.931513
chr17 40443969 40444099 STAT5A_Exon5_NM_003152.3 1400.68 0.96 1399.72 99.931462
chr6 74228634 74228971 EEF1A1_Exon4_NM_001402.6 2333.56 1.60 2331.96 99.931435
chr12 112915434 112915554 PTPN11_Exon8_NM_002834.4 1312.60 0.90 1311.7 99.931434
chr8 22550283 22550477 EGR3_Exon1_NM_004430.3 932.74 0.64 932.1 99.931385
chr1 197398083 197398258 CRB1_Exon10_NM_001257965.2 1719.30 1.18 1718.12 99.931367
chr12 49428574 49428738 KMT2D_Exon35_NM_003482.3 1631.78 1.12 1630.66 99.931363
chr2 148674831 148675015 ACVR2A_Exon7_NM_001278579.2 1136.06 0.78 1135.28 99.931342
chr3 12626600 12626772 RAF1_Exon16_NM_001354689.3 1425.86 0.98 1424.88 99.93127
chr20 9424804 9424910 PLCB4_Exon31_NM_001172646.1 1513.04 1.04 1512.0 99.931264
chr16 3794874 3794982 CREBBP_Exon22_NM_001079846.1 1481.00 1.02 1479.98 99.931128
chr1 193094221 193094367 CDC73_Exon2_NM_024529.4 1770.36 1.22 1769.14 99.931087
chr1 39901209 39901453 MACF1_Exon64_NM_012090.5 1683.16 1.16 1682.0 99.931082
chr17 7400948 7401209 POLR2A_Exon7_NM_000937.5 1421.08 0.98 1420.1 99.931038
chr7 55210977 55211201 EGFR_Exon3_NM_201282.2 2290.92 1.58 2289.34 99.931032
chr1 120479884 120480109 NOTCH2_Exon21_NM_024408.4 1418.26 0.98 1417.28 99.930901
chr6 74229039 74229259 EEF1A1_Exon3_NM_001402.6 2169.88 1.50 2168.38 99.930872
chr19 2189710 2189814 DOT1L_Exon4_NM_032482.3 983.18 0.68 982.5 99.930837
chr1 227071385 227071640 PSEN2_Exon5_NM_012486.2 867.42 0.60 866.82 99.930829
chr5 150935884 150935983 FAT2_Exon3_NM_001447.2 1445.50 1.00 1444.5 99.93082
chr7 106522541 106522672 PIK3CG_Exon7_NM_001282427.2 1762.54 1.22 1761.32 99.930782
chr9 2115801 2116069 SMARCA2_Exon25_NM_001289397.2 1415.82 0.98 1414.84 99.930782
chr20 39690013 39690150 TOP1_Exon3_NM_003286.4 2252.46 1.56 2250.9 99.930742
chr3 10140383 10140654 FANCD2_Exon43_NM_001018115.2 1557.44 1.08 1556.36 99.930655
chr19 45873370 45873510 ERCC2_Exon2_NM_000400.3 1153.44 0.80 1152.64 99.930642
chr19 15364347 15364614 BRD4_Exon12_NM_001330384.2 1239.24 0.86 1238.38 99.930603
chr11 94211880 94212062 MRE11_Exon6_NM_005590.4 1497.60 1.04 1496.56 99.930556
chr12 6711521 6711683 CHD4_Exon2_NM_001297553.2 1580.96 1.10 1579.86 99.930422
chr9 120470820 120471027 TLR4_Exon2_NM_138554.5 1207.16 0.84 1206.32 99.930415
chr22 36678693 36678851 MYH9_Exon41_NM_002473.5 1291.34 0.90 1290.44 99.930305
chr12 49442421 49442572 KMT2D_Exon13_NM_003482.3 1748.48 1.22 1747.26 99.930225
chr11 1036583 1036675 MUC6_Exon1_NM_005961.3 1117.25 0.78 1116.47 99.930186
chr16 50353101 50353197 BRD7_Exon17_NM_001173984.3 1689.38 1.18 1688.2 99.930152
chr22 21345896 21346138 LZTR1_Exon9_NM_006767.4 1488.90 1.04 1487.86 99.93015
chr22 36710169 36710383 MYH9_Exon13_NM_002473.5 1345.00 0.94 1344.06 99.930112
chr6 117714366 117714504 ROS1_Exon11_NM_002944.2 1429.34 1.00 1428.34 99.930038
chrX 70462799 70462954 ZMYM3_Exon22_NM_201599.3 1000.30 0.70 999.6 99.930021
chr15 40675097 40675139 KNSTRN_Exon1_NM_001142762.1 1400.34 0.98 1399.36 99.930017
chr17 56769984 56770169 RAD51C_Exon1_NM_002876.3 1143.12 0.80 1142.32 99.930016
chr11 92257779 92258134 FAT3_Exon3_NM_001367949.1 1514.38 1.06 1513.32 99.930004
chr14 20823890 20823994 PARP2_Exon10_NM_001042618.1 1342.42 0.94 1341.48 99.929977
chr2 25475042 25475086 DNMT3A_Exon1_NM_153759.3 799.60 0.56 799.04 99.929965
chr22 41554395 41554524 EP300_Exon18_NM_001362843.2 1426.94 1.00 1425.94 99.92992
chr5 86648953 86649072 RASA1_Exon9_NM_002890.3 969.64 0.68 968.96 99.929871
chrX 47422604 47422748 ARAF_Exon3_NM_001256197.1 969.50 0.68 968.82 99.929861
chr17 78899149 78899300 RPTOR_Exon20_NM_001163034.2 1310.22 0.92 1309.3 99.929783
chr9 27172593 27172765 TEK_Exon4_NM_001290078.1 1677.60 1.18 1676.42 99.929661
chr3 185161212 185161444 MAP3K13_Exon5_NM_001242314.2 1620.62 1.14 1619.48 99.929657
chr11 94225927 94225987 MRE11_Exon2_NM_005590.4 1649.02 1.16 1647.86 99.929655
chr13 33332651 33332811 PDS5B_Exon28_NM_015032.4 1563.68 1.10 1562.58 99.929653
chrX 41082449 41082675 USP9X_Exon39_NM_001039591.3 1079.96 0.76 1079.2 99.929627
chr5 79970781 79970967 MSH3_Exon7_NM_002439.5 1420.94 1.00 1419.94 99.929624
chr5 56168447 56168569 MAP3K1_Exon8_NM_005921.2 1506.04 1.06 1504.98 99.929617
chr16 2133675 2133837 TSC2_Exon30_NM_001318829.1 1363.44 0.96 1362.48 99.92959
chr7 81358900 81359115 HGF_Exon8_NM_000601.6 2185.10 1.54 2183.56 99.929523
chr15 99482409 99482609 IGF1R_Exon18_NM_001291858.2 1333.42 0.94 1332.48 99.929505
chr16 89836553 89836687 FANCA_Exon25_NM_001286167.3 1446.74 1.02 1445.72 99.929497
chr22 41527371 41527657 EP300_Exon6_NM_001362843.2 1446.50 1.02 1445.48 99.929485
chr12 31944672 31945120 H3-5_Exon1_NM_001013699.3 1502.78 1.06 1501.72 99.929464
chr16 23652410 23652498 PALB2_Exon1_NM_024675.4 1415.54 1.00 1414.54 99.929356
chr3 12422800 12423010 PPARG_Exon4_NM_001354666.1 1527.30 1.08 1526.22 99.929287
chr4 153273601 153273902 FBXW7_Exon1_NM_018315.5 1838.06 1.30 1836.76 99.929273
chr12 21626464 21626596 RECQL_Exon12_NM_002907.4 1469.64 1.04 1468.6 99.929234
chrX 70467174 70467380 ZMYM3_Exon13_NM_201599.3 960.08 0.68 959.4 99.929173
chr1 115256400 115256619 NRAS_Exon3_NM_002524.5 1156.58 0.82 1155.76 99.929101
chr9 131339610 131339805 SPTAN1_Exon8_NM_001195532.2 1662.36 1.18 1661.18 99.929017
chr1 39788561 39788700 MACF1_Exon32_NM_012090.5 1605.66 1.14 1604.52 99.929001
chr13 103498596 103498724 ERCC5_Exon1_NM_000123.3 1549.08 1.10 1547.98 99.92899
chr9 140508730 140508947 ARRDC1_Exon6_NM_001317968.1 1463.80 1.04 1462.76 99.928952
chr15 99456252 99456531 IGF1R_Exon8_NM_001291858.2 1266.32 0.90 1265.42 99.928928
chr13 73347895 73347937 DIS3_Exon9_NM_001322349.2 1800.54 1.28 1799.26 99.92891
chr5 55247271 55247452 IL6ST_Exon14_NM_002184.4 1490.52 1.06 1489.46 99.928884
chr9 2119437 2119555 SMARCA2_Exon26_NM_001289397.2 1321.76 0.94 1320.82 99.928883
chr5 98240580 98240822 CHD1_Exon2_NM_001270.2 1658.50 1.18 1657.32 99.928851
chr5 176517918 176518125 FGFR4_Exon5_NM_001354984.2 1627.72 1.16 1626.56 99.928735
chrX 70343988 70344258 MED12_Exon13_NM_005120.3 1037.22 0.74 1036.48 99.928655
chrX 53620303 53620581 HUWE1_Exon32_NM_031407.7 1541.76 1.10 1540.66 99.928653
chr4 41750366 41750647 PHOX2B_Exon1_NM_003924.4 981.02 0.70 980.32 99.928646
chrX 128614657 128614811 SMARCA1_Exon19_NM_003069.5 1457.14 1.04 1456.1 99.928627
chr7 6029410 6029606 PMS2_Exon10_NM_001322005.2 1648.50 1.18 1647.32 99.92842
chr9 87285643 87285895 NTRK2_Exon4_NM_001291937.1 1257.06 0.90 1256.16 99.928404
chr1 120611927 120612040 NOTCH2_Exon1_NM_024408.4 2484.74 1.78 2482.96 99.928363
chr11 57575841 57576032 TMX2-CTNND1_Exon15_NR_037646.1 1619.10 1.16 1617.94 99.928355
chr15 40675050 40675092 KNSTRN_Exon1_NM_001142762.1 1366.96 0.98 1365.98 99.928308
chrX 39916387 39916594 BCOR_Exon11_NM_001123383.1 863.86 0.62 863.24 99.928229
chr1 39775221 39775388 MACF1_Exon23_NM_012090.5 1392.84 1.00 1391.84 99.928204
chr4 155253609 155254666 DCHS2_Exon5_NM_001358235.2 1585.22 1.14 1584.08 99.928086
chr2 128047779 128047869 ERCC3_Exon4_NM_001303418.2 1390.28 1.00 1389.28 99.928072
chr16 2226029 2226201 TRAF7_Exon19_NM_032271.3 1611.30 1.16 1610.14 99.928008
chr12 133252300 133252426 POLE_Exon11_NM_006231.4 1554.32 1.12 1553.2 99.927943
chr6 157454141 157454361 ARID1B_Exon9_NM_001371656.1 1359.86 0.98 1358.88 99.927934
chr17 7405816 7406040 POLR2A_Exon16_NM_000937.5 1165.56 0.84 1164.72 99.927932
chr10 96522361 96522650 CYP2C19_Intergenic3_NM_000769.4 1330.78 0.96 1329.82 99.927862
chr10 112359391 112359590 SMC3_Exon21_NM_005445.3 1663.10 1.20 1661.9 99.927846
chr14 62187076 62187310 HIF1A_Exon2_NM_181054.3 2076.44 1.50 2074.94 99.927761
chr4 155278370 155278476 DCHS2_Intron4_NM_001358235.2 1382.82 1.00 1381.82 99.927684
chr22 24143110 24143342 SMARCB1_Exon4_NM_001007468.3 1409.90 1.02 1408.88 99.927654
chr17 15967361 15967521 NCOR1_Exon35_NM_006311.4 1657.44 1.20 1656.24 99.927599
chr19 11170408 11170581 SMARCA4_Exon32_NM_001128847.3 1104.12 0.80 1103.32 99.927544
chr16 30128454 30128626 MAPK3_Exon6_NM_002746.3 1407.62 1.02 1406.6 99.927537
chr4 143324070 143324227 INPP4B_Exon8_NM_003866.3 1407.26 1.02 1406.24 99.927519
chrX 128652317 128652444 SMARCA1_Exon2_NM_003069.5 992.88 0.72 992.16 99.927484
chr5 55251832 55252083 IL6ST_Exon10_NM_002184.4 1543.78 1.12 1542.66 99.927451
chr5 167882340 167882545 WWC1_Exon19_NM_015238.3 1267.90 0.92 1266.98 99.927439
chr12 14619439 14619544 ATF7IP_Exon10_NM_018179.4 1376.54 1.00 1375.54 99.927354
chr7 106524579 106524731 PIK3CG_Exon9_NM_001282427.2 1485.86 1.08 1484.78 99.927315
chr12 133219972 133220166 POLE_Exon34_NM_006231.4 1375.40 1.00 1374.4 99.927294
chr2 225378220 225378375 CUL3_Exon5_NM_003590.5 1375.34 1.00 1374.34 99.927291
chr6 117622116 117622320 ROS1_Exon42_NM_002944.2 1539.92 1.12 1538.8 99.927269
chr12 124827530 124827792 NCOR2_Exon35_NM_006312.6 1098.28 0.80 1097.48 99.927159
chr7 6438272 6438369 RAC1_Exon4_NM_018890.4 2002.50 1.46 2001.04 99.927091
chr1 209963819 209964252 IRF6_Exon7_NM_006147.4 1425.84 1.04 1424.8 99.927061
chr1 198703304 198703381 PTPRC_Exon18_NM_080921.3 959.14 0.70 958.44 99.927018
chr17 56772271 56772574 RAD51C_Exon2_NM_002876.3 1531.40 1.12 1530.28 99.926864
chr15 99434533 99434886 IGF1R_Exon3_NM_001291858.2 1367.08 1.00 1366.08 99.926851
chr16 89862293 89862446 FANCA_Exon11_NM_001286167.3 1175.48 0.86 1174.62 99.926838
chr5 167841332 167841615 WWC1_Exon9_NM_015238.3 1309.64 0.96 1308.68 99.926697
chr9 84199342 84199459 TLE1_Exon19_NM_001303103.1 1444.64 1.06 1443.58 99.926625
chr2 47606887 47607128 EPCAM_Exon7_NM_002354.3 1606.34 1.18 1605.16 99.926541
chr2 46596945 46597092 EPAS1_Exon7_NM_001430.5 1305.90 0.96 1304.94 99.926487
chr7 116423337 116423543 MET_Exon18_NM_001324402.2 2255.72 1.66 2254.06 99.926409
chr10 43623539 43623737 RET_Exon20_NM_020975.6 1548.92 1.14 1547.78 99.9264
chr12 133233914 133234035 POLE_Exon28_NM_006231.4 1412.24 1.04 1411.2 99.926358
chr17 37883047 37883276 ERBB2_Exon28_NM_001005862.2 1601.86 1.18 1600.68 99.926336
chr21 36252833 36253030 RUNX1_Exon2_NM_001001890.3 1680.24 1.24 1679.0 99.926201
chrX 70344593 70344714 MED12_Exon14_NM_005120.3 1165.20 0.86 1164.34 99.926193
chr1 209965593 209965792 IRF6_Exon6_NM_006147.4 1408.26 1.04 1407.22 99.92615
chr19 47502540 47502686 ARHGAP35_Exon6_NM_004491.5 1353.74 1.00 1352.74 99.926131
chr22 36718453 36718586 MYH9_Exon6_NM_002473.5 1407.34 1.04 1406.3 99.926102
chr2 26029077 26029229 ASXL2_Exon4_NM_018263.6 1515.16 1.12 1514.04 99.92608
chr1 198721357 198721520 PTPRC_Exon27_NM_080921.3 1619.92 1.20 1618.72 99.925922
chrX 14877283 14877476 FANCB_Exon4_NM_001018113.3 890.74 0.66 890.08 99.925904
chr19 1418644 1418750 DAZAP1_Exon4_NM_001352033.2 1915.48 1.42 1914.06 99.925867
chr1 97658585 97658844 DPYD_Exon20_NM_000110.4 1564.04 1.16 1562.88 99.925833
chr3 185195093 185195204 MAP3K13_Exon13_NM_001242314.2 1347.84 1.00 1346.84 99.925807
chr9 8376586 8376746 PTPRD_Exon23_NM_130392.3 1453.94 1.08 1452.86 99.925719
chr1 115251135 115251295 NRAS_Exon5_NM_002524.5 1749.28 1.30 1747.98 99.925684
chr17 33428199 33428404 RAD51L3-RFFL_Exon5_NR_037714.1 1397.82 1.04 1396.78 99.925598
chr22 24158936 24159143 SMARCB1_Exon6_NM_001007468.3 1370.86 1.02 1369.84 99.925594
chr5 176522310 176522461 FGFR4_Exon12_NM_001354984.2 1289.10 0.96 1288.14 99.925529
chr5 56189337 56189527 MAP3K1_Exon20_NM_005921.2 1584.38 1.18 1583.2 99.925523
chr8 31007836 31007991 WRN_Exon31_NM_000553.6 1502.20 1.12 1501.08 99.925443
chr7 74148244 74148343 GTF2I_Exon14_NM_001518.5 2145.96 1.60 2144.36 99.925441
chr11 108213928 108214118 ATM_Exon57_NM_000051.3 1634.62 1.22 1633.4 99.925365
chr11 94203616 94203828 MRE11_Exon9_NM_005590.4 1338.24 1.00 1337.24 99.925275
chrX 70621357 70621609 TAF1_Exon25_NM_138923.3 1123.88 0.84 1123.04 99.925259
chr8 70964493 70964535 PRDM14_Exon8_NM_024504.4 1337.02 1.00 1336.02 99.925207
chrX 76954041 76954137 ATRX_Exon3_NM_000489.5 828.78 0.62 828.16 99.925191
chr1 214549541 214549800 PTPN14_Exon15_NM_005401.5 1390.00 1.04 1388.96 99.92518
chr9 131370388 131370575 SPTAN1_Exon33_NM_001195532.2 1469.08 1.10 1467.98 99.925123
chr1 198665820 198666058 PTPRC_Exon4_NM_002838.5 2029.68 1.52 2028.16 99.925111
chr1 206664960 206665102 IKBKE_Exon17_NM_001193321.2 1334.08 1.00 1333.08 99.925042
chr6 26045618 26046069 H3C3_Exon1_NM_003531.2 1571.74 1.18 1570.56 99.924924
chr5 56152406 56152597 MAP3K1_Exon2_NM_005921.2 1624.18 1.22 1622.96 99.924885
chr17 59926469 59926637 BRIP1_Exon5_NM_032043.3 1677.14 1.26 1675.88 99.924872
chr12 124979672 124979817 NCOR2_Exon3_NM_006312.6 1117.54 0.84 1116.7 99.924835
chr16 2112477 2112621 TSC2_Exon12_NM_001318829.1 1303.48 0.98 1302.5 99.924817
chr13 72255906 72256062 DACH1_Exon2_NM_080760.5 1382.68 1.04 1381.64 99.924784
chr14 21883712 21883821 CHD8_Exon7_NM_020920.4 1329.24 1.00 1328.24 99.924769
chr3 119624581 119624719 GSK3B_Exon7_NM_002093.4 1248.62 0.94 1247.68 99.924717
chr7 124463995 124464148 POT1_Exon19_NM_015450.3 1248.40 0.94 1247.46 99.924704
chr12 133208880 133209114 POLE_Exon45_NM_006231.4 1273.62 0.96 1272.66 99.924624
