Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr17 44108821 44109089 KANSL1_Exon15_NM_001193466.2 1443.70 0.38 1443.32 99.973679
chr5 149449998 149450154 CSF1R_Exon7_NM_001288705.2 1443.22 0.38 1442.84 99.97367
chr7 74157767 74157879 GTF2I_Exon18_NM_001518.5 1822.58 0.48 1822.1 99.973664
chr1 11288704 11288995 MTOR_Exon19_NM_004958.4 1439.18 0.38 1438.8 99.973596
chrX 53573376 53573573 HUWE1_Exon70_NM_031407.7 1209.10 0.32 1208.78 99.973534
chr22 36701955 36702117 MYH9_Exon17_NM_002473.5 1503.70 0.40 1503.3 99.973399
chr5 228279 228468 SDHA_Exon5_NM_001294332.1 1427.68 0.38 1427.3 99.973383
chr13 28623751 28623931 FLT3_Exon7_NM_004119.3 1349.02 0.36 1348.66 99.973314
chr14 105239567 105239736 AKT1_Exon10_NM_005163.2 2172.00 0.58 2171.42 99.973297
chr10 89692749 89693028 PTEN_Exon4_NM_001304718.2 1487.44 0.40 1487.04 99.973108
chr11 94203616 94203828 MRE11_Exon9_NM_005590.4 1338.24 0.36 1337.88 99.973099
chr3 142253901 142254067 ATR_Exon21_NM_001184.4 1405.26 0.38 1404.88 99.972959
chr7 74146799 74147023 GTF2I_Exon13_NM_001518.5 2068.70 0.56 2068.14 99.97293
chr2 39283822 39284027 SOS1_Exon4_NM_005633.3 1477.54 0.40 1477.14 99.972928
chr4 187518815 187518966 FAT1_Exon24_NM_005245.4 1614.18 0.44 1613.74 99.972742
chr5 35873561 35873770 IL7R_Exon5_NM_002185.5 1393.86 0.38 1393.48 99.972738
chr1 120572508 120572630 NOTCH2_Exon2_NM_024408.4 3666.22 1.00 3665.22 99.972724
chr16 68844079 68844264 CDH1_Exon6_NM_001317184.2 1319.34 0.36 1318.98 99.972714
chr13 21555584 21555807 LATS2_Exon6_NM_014572.3 1024.58 0.28 1024.3 99.972672
chr12 124915140 124915353 NCOR2_Exon11_NM_006312.6 1165.94 0.32 1165.62 99.972554
chr1 193099283 193099393 CDC73_Exon3_NM_024529.4 1452.90 0.40 1452.5 99.972469
chr6 117677771 117678098 ROS1_Exon25_NM_002944.2 1524.56 0.42 1524.14 99.972451
chr2 25982330 25982534 ASXL2_Exon9_NM_018263.6 1669.00 0.46 1668.54 99.972439
chr22 42522481 42522774 NDUFA6_Intergenic14_NM_002490.6 1661.18 0.46 1660.72 99.972309
chr6 32166682 32166942 NOTCH4_Exon24_NM_004557.4 1588.56 0.44 1588.12 99.972302
chr13 72053280 72053468 DACH1_Exon5_NM_080760.5 1441.60 0.40 1441.2 99.972253
chr3 52436774 52436907 BAP1_Exon15_NM_004656.4 1656.76 0.46 1656.3 99.972235
chr3 41266424 41266718 CTNNB1_Exon4_NM_001098210.2 1718.92 0.48 1718.44 99.972075
chr12 49427829 49428102 KMT2D_Exon38_NM_003482.3 1573.34 0.44 1572.9 99.972034
chr7 151842217 151842400 KMT2C_Exon54_NM_170606.3 1995.32 0.56 1994.76 99.971934
chr9 131366584 131366716 SPTAN1_Exon28_NM_001195532.2 1210.30 0.34 1209.96 99.971908
chr1 39835681 39835878 MACF1_Exon45_NM_012090.5 1346.26 0.38 1345.88 99.971774
chr8 71126117 71126330 NCOA2_Exon4_NM_001321712.2 1770.18 0.50 1769.68 99.971754
chr15 89819921 89820142 FANCI_Exon13_NM_001113378.1 1766.90 0.50 1766.4 99.971702
chr17 7800380 7800632 CHD3_Exon11_NM_001005271.3 1620.68 0.46 1620.22 99.971617
chr12 4409005 4409195 CCND2_Exon5_NM_001759.4 1268.08 0.36 1267.72 99.971611
chr1 156821659 156822003 INSRR_Exon3_NM_014215.3 1408.52 0.40 1408.12 99.971601
chr16 3843366 3843647 CREBBP_Exon4_NM_001079846.1 1330.94 0.38 1330.56 99.971449
chr6 112035529 112035666 FYN_Exon3_NM_153048.3 1468.24 0.42 1467.82 99.971394
chr9 8497221 8497288 PTPRD_Exon26_NM_002839.4 1116.68 0.32 1116.36 99.971344
chr5 176520634 176520796 FGFR4_Exon11_NM_001354984.2 1255.48 0.36 1255.12 99.971326
chr11 125496623 125496748 CHEK1_Exon2_NM_001244846.1 1672.12 0.48 1671.64 99.971294
chr14 65560405 65560553 MAX_Exon3_NM_197957.3 2087.16 0.60 2086.56 99.971253
chr20 36022556 36022700 SRC_Exon7_NM_005417.4 1669.02 0.48 1668.54 99.971241
chr3 178938753 178938965 PIK3CA_Exon14_NM_006218.4 1668.34 0.48 1667.86 99.971229
chr20 31017120 31017254 ASXL1_Exon7_NM_015338.6 1806.54 0.52 1806.02 99.971216
chr20 39788489 39788623 PLCG1_Exon3_NM_182811.2 1933.18 0.56 1932.62 99.971032
chr4 55569869 55570078 KIT_Exon5_NM_001093772.1 1311.64 0.38 1311.26 99.971029
chr2 128046215 128046460 ERCC3_Exon7_NM_001303418.2 1447.46 0.42 1447.04 99.970984
chr2 29419615 29419746 ALK_Exon28_NM_004304.5 1444.28 0.42 1443.86 99.97092
chr19 13565900 13566046 CACNA1A_Exon2_NM_001127221.1 1165.90 0.34 1165.56 99.970838
chr9 8485741 8486369 PTPRD_Exon28_NM_002839.4 1574.30 0.46 1573.84 99.970781
chr19 2217750 2217937 DOT1L_Exon22_NM_032482.3 1299.96 0.38 1299.58 99.970768
chr13 28893539 28893691 FLT1_Exon24_NM_002019.4 1298.40 0.38 1298.02 99.970733
chr1 198721702 198721921 PTPRC_Exon28_NM_080921.3 1841.32 0.54 1840.78 99.970673
chr1 39752937 39753254 MACF1_Exon14_NM_012090.5 1497.56 0.44 1497.12 99.970619
chr1 115256400 115256619 NRAS_Exon3_NM_002524.5 1156.58 0.34 1156.24 99.970603
chr9 35079417 35079541 FANCG_Exon1_NM_004629.1 1766.52 0.52 1766.0 99.970564
chrX 41043629 41043948 USP9X_Exon23_NM_001039591.3 951.04 0.28 950.76 99.970559
chr16 3781756 3781958 CREBBP_Exon28_NM_001079846.1 1557.06 0.46 1556.6 99.970457
chrX 53600689 53600944 HUWE1_Exon47_NM_031407.7 1352.78 0.40 1352.38 99.970431
chr1 158605682 158605844 SPTA1_Exon38_NM_003126.4 1215.32 0.36 1214.96 99.970378
chrX 53588696 53588905 HUWE1_Exon55_NM_031407.7 1481.86 0.44 1481.42 99.970308
chr13 33232355 33232482 PDS5B_Exon4_NM_015032.4 1277.28 0.38 1276.9 99.970249
chr12 46243342 46243579 ARID2_Exon14_NM_152641.4 1678.98 0.50 1678.48 99.97022
chr9 2086808 2087091 SMARCA2_Exon18_NM_001289397.2 1544.54 0.46 1544.08 99.970218
chr19 13365888 13366093 CACNA1A_Exon29_NM_001127221.1 1007.28 0.30 1006.98 99.970217
chr6 41908669 41908757 CCND3_Exon1_NM_001287427.1 1611.46 0.48 1610.98 99.970213
chr12 6701841 6702003 CHD4_Exon17_NM_001297553.2 1474.74 0.44 1474.3 99.970164
chr4 143324070 143324227 INPP4B_Exon8_NM_003866.3 1407.26 0.42 1406.84 99.970155
chr5 112136955 112137100 APC_Exon6_NM_001127511.3 1602.64 0.48 1602.16 99.970049
chr15 99482409 99482609 IGF1R_Exon18_NM_001291858.2 1333.42 0.40 1333.02 99.970002
chr16 2224231 2224354 TRAF7_Exon14_NM_032271.3 1731.06 0.52 1730.54 99.969961
chr15 99465356 99465680 IGF1R_Exon11_NM_001291858.2 1264.60 0.38 1264.22 99.969951
chr3 20142758 20142980 KAT2B_Exon5_NM_003884.5 1397.60 0.42 1397.18 99.969948
chr13 32948582 32948688 BRCA2_Intron20_NM_000059.3 1796.28 0.54 1795.74 99.969938
chr7 151962102 151962314 KMT2C_Exon8_NM_170606.3 4183.56 1.26 4182.3 99.969882
chr7 74165672 74165768 GTF2I_Exon25_NM_001518.5 2713.80 0.82 2712.98 99.969784
chr11 77051670 77051828 PAK1_Exon11_NM_001128620.1 1452.16 0.44 1451.72 99.9697
chr5 149499009 149499149 PDGFRB_Exon20_NM_001355017.2 1382.58 0.42 1382.16 99.969622
chr3 30729855 30730023 TGFBR2_Exon7_NM_001024847.2 1381.66 0.42 1381.24 99.969602
chr17 27778546 27778718 TAOK1_Exon2_NM_025142.1 1511.76 0.46 1511.3 99.969572
chr1 158609639 158609817 SPTA1_Exon34_NM_003126.4 1444.50 0.44 1444.06 99.96954
chr2 198266445 198266632 SF3B1_Exon16_NM_012433.3 1507.62 0.46 1507.16 99.969488
chr12 49435679 49435793 KMT2D_Exon29_NM_003482.3 1827.76 0.56 1827.2 99.969361
chr3 89390884 89391260 EPHA3_Exon5_NM_182644.3 1428.82 0.44 1428.38 99.969205
chr10 63845440 63845679 ARID5B_Exon9_NM_032199.3 1882.30 0.58 1881.72 99.969187
chr1 198608378 198608491 PTPRC_Exon2_NM_080921.3 1492.64 0.46 1492.18 99.969182
chr9 5050665 5050851 JAK2_Exon5_NM_001322195.1 1489.18 0.46 1488.72 99.969111
chr5 36972026 36972163 NIPBL_Exon8_NM_015384.5 1424.02 0.44 1423.58 99.969102
chr22 50721745 50721894 PLXNB2_Exon16_NM_012401.4 1422.42 0.44 1421.98 99.969067
chr1 27094260 27094510 ARID1A_Exon11_NM_139135.4 1422.28 0.44 1421.84 99.969064
chr11 85975193 85975325 EED_Exon7_NM_001330334.1 1677.96 0.52 1677.44 99.96901
chr5 55251832 55252083 IL6ST_Exon10_NM_002184.4 1543.78 0.48 1543.3 99.968907
chr9 135796729 135796843 TSC1_Exon8_NM_000368.5 1800.70 0.56 1800.14 99.968901
chr7 55225335 55225466 EGFR_Exon11_NM_201282.2 1928.24 0.60 1927.64 99.968884
chr11 64536674 64536830 SF1_Exon7_NM_001178030.1 2369.40 0.74 2368.66 99.968768
chr9 5021967 5022233 JAK2_Exon2_NM_001322195.1 1408.24 0.44 1407.8 99.968755
chr1 39909097 39909266 MACF1_Exon74_NM_012090.5 1406.38 0.44 1405.94 99.968714
chr8 90958347 90958543 NBN_Exon13_NM_002485.4 1853.25 0.58 1852.67 99.968704
chr18 745687 745877 YES1_Exon6_NM_005433.4 1661.00 0.52 1660.48 99.968694
chr10 114912071 114912219 TCF7L2_Exon10_NM_001146284.2 1530.38 0.48 1529.9 99.968635
chr15 90630323 90630515 IDH2_Exon5_NM_001290114.2 1527.04 0.48 1526.56 99.968567
chr5 149452843 149453076 CSF1R_Exon6_NM_001288705.2 1080.30 0.34 1079.96 99.968527
chr1 32796348 32796529 HDAC1_Exon9_NM_004964.3 1650.44 0.52 1649.92 99.968493
chr1 156821417 156821600 INSRR_Exon4_NM_014215.3 1396.44 0.44 1396.0 99.968491
chr6 157511151 157511364 ARID1B_Exon16_NM_001371656.1 1396.02 0.44 1395.58 99.968482
chr17 40441409 40441577 STAT5A_Exon3_NM_003152.3 1014.44 0.32 1014.12 99.968456
chr16 89805516 89805717 ZNF276_Exon11_NR_110128.1 1584.36 0.50 1583.86 99.968442
chr19 1429945 1430015 DAZAP1_Exon9_NM_001352033.2 1647.72 0.52 1647.2 99.968441
chr22 29449546 29449630 ZNRF3_Exon9_NM_001206998.2 1584.34 0.50 1583.84 99.968441
chr1 197316449 197316629 CRB1_Exon6_NM_001257965.2 1518.84 0.48 1518.36 99.968397
chr7 128850785 128850974 SMO_Exon10_NM_005631.5 1518.48 0.48 1518.0 99.968389
chr1 193094221 193094367 CDC73_Exon2_NM_024529.4 1770.36 0.56 1769.8 99.968368
chr10 131506138 131506327 MGMT_Exon3_NM_002412.5 1010.50 0.32 1010.18 99.968333
chr18 45422871 45423147 SMAD2_Exon2_NM_005901.6 1892.00 0.60 1891.4 99.968288
chr9 87285643 87285895 NTRK2_Exon4_NM_001291937.1 1257.06 0.40 1256.66 99.96818
chr4 185311836 185311923 IRF2_Exon8_NM_002199.4 1129.32 0.36 1128.96 99.968122
chr20 9424607 9424697 PLCB4_Exon30_NM_001172646.1 1380.16 0.44 1379.72 99.96812
chr3 138383857 138384065 PIK3CB_Exon9_NM_001256045.1 1191.36 0.38 1190.98 99.968104
chr7 74150821 74151045 GTF2I_Exon16_NM_001518.5 2630.82 0.84 2629.98 99.968071
chr12 31944672 31945120 H3-5_Exon1_NM_001013699.3 1502.78 0.48 1502.3 99.968059
chr5 176517918 176518125 FGFR4_Exon5_NM_001354984.2 1627.72 0.52 1627.2 99.968053
chr1 159032467 159032516 AIM2_Exon6_NM_004833.3 499.34 0.16 499.18 99.967958
chr5 240452 240611 SDHA_Exon10_NM_001294332.1 1310.50 0.42 1310.08 99.967951
chr12 133225871 133226121 POLE_Exon31_NM_006231.4 1308.62 0.42 1308.2 99.967905
chr3 52436597 52436710 BAP1_Exon16_NM_004656.4 1931.64 0.62 1931.02 99.967903
chr9 8504240 8504425 PTPRD_Exon12_NM_130392.3 1612.16 0.52 1611.64 99.967745
chr10 96534775 96535017 CYP2C19_Exon2_NM_000769.4 1547.58 0.50 1547.08 99.967691
chr7 148525811 148525992 EZH2_Exon6_NM_001203249.2 2104.64 0.68 2103.96 99.96769
chr17 7400948 7401209 POLR2A_Exon7_NM_000937.5 1421.08 0.46 1420.62 99.96763
chr11 1030192 1030355 MUC6_Exon8_NM_005961.3 988.38 0.32 988.06 99.967624
chr8 145740513 145740646 RECQL4_Exon8_NM_004260.3 2885.30 0.94 2884.36 99.967421
chr12 49421565 49421733 KMT2D_Exon47_NM_003482.3 1593.68 0.52 1593.16 99.967371
chrX 53589771 53589910 HUWE1_Exon53_NM_031407.7 1164.08 0.38 1163.7 99.967356
chr1 65312311 65312439 JAK1_Exon15_NM_001320923.1 1405.48 0.46 1405.02 99.967271
chr4 155253609 155254666 DCHS2_Exon5_NM_001358235.2 1585.22 0.52 1584.7 99.967197
chr9 2081811 2082015 SMARCA2_Exon15_NM_001289397.2 1524.26 0.50 1523.76 99.967197
chr22 41513170 41513845 EP300_Exon2_NM_001362843.2 1705.50 0.56 1704.94 99.967165
chr2 225346588 225346815 CUL3_Exon14_NM_003590.5 1212.26 0.40 1211.86 99.967004
chr1 17354223 17354380 SDHB_Exon5_NM_003000.3 1333.36 0.44 1332.92 99.967001
chr3 121151130 121151284 POLQ_Exon30_NM_199420.4 1390.76 0.46 1390.3 99.966925
chr19 36219865 36219997 KMT2B_Exon21_NM_014727.2 1925.78 0.64 1925.14 99.966767
chr8 90949233 90949323 NBN_Exon15_NM_002485.4 1924.76 0.64 1924.12 99.966749
chr8 6338214 6338417 MCPH1_Exon11_NM_001363979.1 1440.14 0.48 1439.66 99.96667
chr22 29438462 29438577 ZNRF3_Exon3_NM_001206998.2 1558.06 0.52 1557.54 99.966625
chr3 10140383 10140654 FANCD2_Exon43_NM_001018115.2 1557.44 0.52 1556.92 99.966612
chr13 20576969 20577295 ZMYM2_Exon4_NM_001353159.1 1676.68 0.56 1676.12 99.966601
chr2 225378220 225378375 CUL3_Exon5_NM_003590.5 1375.34 0.46 1374.88 99.966554
chr12 46233091 46233299 ARID2_Exon11_NM_152641.4 1852.38 0.62 1851.76 99.96653
chrX 96167306 96167421 DIAPH2_Exon6_NM_007309.3 955.94 0.32 955.62 99.966525
chr7 148463632 148463835 CUL1_Exon8_NM_001370660.1 2090.46 0.70 2089.76 99.966515
chr7 74114556 74114780 GTF2I_Exon5_NM_001280800.1 1551.60 0.52 1551.08 99.966486
chr2 128050165 128050442 ERCC3_Exon3_NM_001303418.2 1489.02 0.50 1488.52 99.966421
chrX 70354921 70355123 MED12_Exon36_NM_005120.3 1068.54 0.36 1068.18 99.966309
chr15 91333858 91334094 BLM_Exon15_NM_001287247.2 1479.32 0.50 1478.82 99.966201
chr22 29999967 30000121 NF2_Exon1_NM_181833.2 1181.00 0.40 1180.6 99.96613
chr6 31948760 31948846 STK19_Exon8_NR_026717.1 1828.88 0.62 1828.26 99.966099
chr7 74163341 74163447 GTF2I_Exon23_NM_001518.5 2357.18 0.80 2356.38 99.966061
chr12 124979672 124979817 NCOR2_Exon3_NM_006312.6 1117.54 0.38 1117.16 99.965997
chr11 92542988 92543262 FAT3_Exon13_NM_001367949.1 1230.82 0.42 1230.4 99.965876
chr15 89833423 89833532 FANCI_Exon19_NM_001113378.1 1464.68 0.50 1464.18 99.965863
chr9 133748226 133748444 ABL1_Exon6_NM_007313.2 1288.62 0.44 1288.18 99.965855
chr12 430140 430295 KDM5A_Exon18_NM_001042603.3 1401.12 0.48 1400.64 99.965742
chr7 74152366 74152465 GTF2I_Exon17_NM_001518.5 2502.30 0.86 2501.44 99.965632
chr9 35075441 35075771 FANCG_Exon10_NM_004629.1 1567.74 0.54 1567.2 99.965556
chr9 5090425 5090590 JAK2_Exon20_NM_001322195.1 1101.02 0.38 1100.64 99.965487
chr3 89156878 89157006 EPHA3_Exon1_NM_182644.3 1332.46 0.46 1332.0 99.965477
chrX 53631529 53631815 HUWE1_Exon26_NM_031407.7 1389.06 0.48 1388.58 99.965444
chr12 49446969 49447124 KMT2D_Exon7_NM_003482.3 1851.94 0.64 1851.3 99.965442
chr5 98192063 98192449 CHD1_Exon35_NM_001270.2 1735.26 0.60 1734.66 99.965423
chr1 227071385 227071640 PSEN2_Exon5_NM_012486.2 867.42 0.30 867.12 99.965415
chr14 20813532 20813643 PARP2_Exon3_NM_001042618.1 2133.76 0.74 2133.02 99.965319
chr2 27014978 27015128 CENPA_Exon2_NM_001042426.1 1147.86 0.40 1147.46 99.965153
chr17 40489432 40489624 STAT3_Exon8_NM_213662.2 1262.10 0.44 1261.66 99.965137
chrX 70598064 70598323 TAF1_Exon7_NM_138923.3 1145.26 0.40 1144.86 99.965073
chr1 36762163 36762391 THRAP3_Exon9_NM_001321473.2 1660.20 0.58 1659.62 99.965064
chr11 119168073 119168211 CBL_Exon14_NM_005188.4 1259.10 0.44 1258.66 99.965054
chr20 32265986 32266179 E2F1_Exon4_NM_005225.3 1485.00 0.52 1484.48 99.964983
chr5 98229099 98229330 CHD1_Exon13_NM_001270.2 1655.00 0.58 1654.42 99.964955
chr13 29005252 29005467 FLT1_Exon7_NM_002019.4 1425.66 0.50 1425.16 99.964929
chr11 92577079 92577918 FAT3_Exon19_NM_001367949.1 1420.70 0.50 1420.2 99.964806
chr1 16235795 16235996 SPEN_Exon4_NM_015001.3 1530.70 0.54 1530.16 99.964722
chr15 75722507 75722736 SIN3A_Exon2_NM_015477.3 1473.92 0.52 1473.4 99.96472
chr8 67511264 67511397 MYBL1_Exon4_NM_001080416.4 1640.14 0.58 1639.56 99.964637
chr1 226576336 226576476 PARP1_Exon5_NM_001618.4 1413.78 0.50 1413.28 99.964634
chr2 234675640 234675851 UGT1A8_Exon2_NM_019076.4 1300.68 0.46 1300.22 99.964634
chr20 9371157 9371282 PLCB4_Exon16_NM_001172646.1 1299.52 0.46 1299.06 99.964602
chr12 65448877 65449013 WIF1_Exon9_NM_007191.5 1468.84 0.52 1468.32 99.964598
chr4 187517673 187518345 FAT1_Exon25_NM_005245.4 1580.38 0.56 1579.82 99.964565
chr17 29661835 29662069 NF1_Exon39_NM_000267.3 1690.70 0.60 1690.1 99.964512
chrX 31366652 31366771 DMD_Exon18_NM_004021.3 901.52 0.32 901.2 99.964504
chr1 243652295 243652462 SDCCAG8_Exon18_NM_001350247.1 1123.20 0.40 1122.8 99.964387
chr1 162724393 162724665 DDR2_Exon5_NM_001354983.2 1459.50 0.52 1458.98 99.964371
chr22 22142525 22142697 MAPK1_Exon6_NM_002745.4 1458.06 0.52 1457.54 99.964336
chr12 1023039 1023307 RAD52_Exon11_NM_134424.4 1457.16 0.52 1456.64 99.964314
chr9 84268868 84268971 TLE1_Exon5_NM_001303103.1 1344.70 0.48 1344.22 99.964304
chr6 152443550 152443831 SYNE1_Exon146_NM_033071.3 1287.12 0.46 1286.66 99.964261
chr2 46608714 46608881 EPAS1_Exon13_NM_001430.5 1119.04 0.40 1118.64 99.964255
chr15 75714967 75715184 SIN3A_Exon3_NM_015477.3 1454.56 0.52 1454.04 99.96425
chr2 58386879 58386955 VRK2_Exon16_NM_001288838.1 1342.44 0.48 1341.96 99.964244
chr14 35872335 35872586 NFKBIA_Exon3_NM_020529.2 2067.20 0.74 2066.46 99.964203
chr16 50360174 50360322 BRD7_Exon10_NM_001173984.3 1675.44 0.60 1674.84 99.964189
chr12 49433197 49433420 KMT2D_Exon32_NM_003482.3 1451.62 0.52 1451.1 99.964178
chr4 153250803 153250957 FBXW7_Exon10_NM_001349798.2 1060.50 0.38 1060.12 99.964168
chr5 180048521 180048924 FLT4_Exon13_NM_182925.5 948.82 0.34 948.48 99.964166
chr1 158623043 158623235 SPTA1_Exon22_NM_003126.4 1392.86 0.50 1392.36 99.964103
chr9 15506538 15506655 PSIP1_Exon3_NM_033222.5 1502.62 0.54 1502.08 99.964063
chr12 6701538 6701752 CHD4_Exon18_NM_001297553.2 1499.48 0.54 1498.94 99.963988
chr13 26971269 26971382 CDK8_Exon8_NM_001346501.2 1165.78 0.42 1165.36 99.963973
chr1 206648187 206648357 IKBKE_Exon4_NM_001193321.2 1275.48 0.46 1275.02 99.963935
chr1 16458538 16458788 EPHA2_Exon13_NM_004431.5 1661.70 0.60 1661.1 99.963892
chr9 87486683 87486752 NTRK2_Exon16_NM_001369537.1 1438.06 0.52 1437.54 99.96384
chr1 193119413 193119532 CDC73_Exon9_NM_024529.4 1931.36 0.70 1930.66 99.963756
chr15 38591553 38591768 SPRED1_Exon2_NM_152594.3 1763.84 0.64 1763.2 99.963716
chr22 41525873 41526027 EP300_Exon5_NM_001362843.2 1374.86 0.50 1374.36 99.963633
chr9 97934298 97934449 FANCC_Exon5_NM_001243743.1 1374.82 0.50 1374.32 99.963632
chr9 87322738 87322847 NTRK2_Exon7_NM_001291937.1 1373.58 0.50 1373.08 99.963599
chr1 39844854 39845136 MACF1_Exon48_NM_012090.5 1373.10 0.50 1372.6 99.963586
chr7 55266389 55266576 EGFR_Exon22_NM_001346897.2 2032.20 0.74 2031.46 99.963586
chr6 43748448 43748611 VEGFA_Exon6_NM_001171625.1 932.42 0.34 932.08 99.963536
chr4 84391335 84391569 ABRAXAS1_Exon5_NM_139076.3 1533.58 0.56 1533.02 99.963484
chr3 1443981 1444190 CNTN6_Exon20_NM_001349359.2 1311.98 0.48 1311.5 99.963414
chr12 57861756 57862027 GLI1_Exon10_NM_005269.3 1366.42 0.50 1365.92 99.963408
chr3 12422800 12423010 PPARG_Exon4_NM_001354666.1 1527.30 0.56 1526.74 99.963334
chr1 214551281 214551465 PTPN14_Exon14_NM_005401.5 1361.98 0.50 1361.48 99.963289
chr1 198703436 198703574 PTPRC_Exon19_NM_080921.3 871.60 0.32 871.28 99.963286
chr14 105239194 105239449 AKT1_Exon11_NM_005163.2 2123.74 0.78 2122.96 99.963272
chr17 7810166 7810369 CHD3_Exon30_NM_001005271.3 1795.84 0.66 1795.18 99.963248
chr8 71044051 71044257 NCOA2_Exon15_NM_001321712.2 1465.20 0.54 1464.66 99.963145
chr19 1421126 1421277 DAZAP1_Exon5_NM_001352033.2 1570.24 0.58 1569.66 99.963063
chr4 55594156 55594307 KIT_Exon13_NM_001093772.1 1569.90 0.58 1569.32 99.963055
chr3 142278072 142278303 ATR_Exon7_NM_001184.4 1661.78 0.62 1661.16 99.962691
chr12 111885439 111885651 SH2B3_Exon7_NM_005475.3 1392.54 0.52 1392.02 99.962658
chrX 40993957 40994110 USP9X_Exon5_NM_001039591.3 1177.64 0.44 1177.2 99.962637
chr19 50916978 50917156 POLD1_Exon19_NM_001256849.1 1335.08 0.50 1334.58 99.962549
chr1 204515904 204516025 MDM4_Exon7_NM_001278517.1 1388.42 0.52 1387.9 99.962547
chr17 37883047 37883276 ERBB2_Exon28_NM_001005862.2 1601.86 0.60 1601.26 99.962544
chr13 33281050 33281196 PDS5B_Exon18_NM_015032.4 1495.00 0.56 1494.44 99.962542
chr9 8340322 8340489 PTPRD_Exon27_NM_130392.3 1331.32 0.50 1330.82 99.962443
chr12 49424042 49424242 KMT2D_Exon42_NM_003482.3 691.92 0.26 691.66 99.962423
chr17 62006777 62006819 CD79B_Exon5_NM_001039933.3 1538.30 0.58 1537.72 99.962296
chr4 143130028 143130199 INPP4B_Exon14_NM_003866.3 1272.84 0.48 1272.36 99.962289
chr12 21643112 21643332 RECQL_Exon4_NM_002907.4 1639.62 0.62 1639.0 99.962186
chr22 39380059 39380256 APOBEC3B_Exon2_NM_001270411.2 1585.60 0.60 1585.0 99.962159
chr13 20600731 20600922 ZMYM2_Exon8_NM_001353159.1 1264.04 0.48 1263.56 99.962027
chr19 15302535 15302698 NOTCH3_Exon5_NM_000435.3 1421.36 0.54 1420.82 99.962008
chr9 137623896 137623993 COL5A1_Exon9_NM_000093.5 1314.76 0.50 1314.26 99.96197
chr22 36701058 36701168 MYH9_Exon18_NM_002473.5 1574.64 0.60 1574.04 99.961896
chr22 36691530 36691783 MYH9_Exon26_NM_002473.5 1466.58 0.56 1466.02 99.961816
chr2 158622412 158622728 ACVR1_Exon9_NM_001347667.2 1151.46 0.44 1151.02 99.961788
chrX 70357016 70357253 MED12_Exon39_NM_005120.3 1098.76 0.42 1098.34 99.961775
chr15 89848815 89848949 FANCI_Exon31_NM_001113378.1 1569.22 0.60 1568.62 99.961764
chr9 97873457 97873647 FANCC_Exon14_NM_001243744.1 1515.94 0.58 1515.36 99.96174
chr6 31947170 31947350 STK19_Exon5_NR_026717.1 1202.02 0.46 1201.56 99.961731
chr17 41252179 41252376 BRCA1_Intron6_NM_007298.3 1306.48 0.50 1305.98 99.961729
chr1 115273108 115273289 CSDE1_Exon12_NM_001242891.1 1931.88 0.74 1931.14 99.961695
chr11 118391982 118392152 KMT2A_Exon35_NM_001197104.1 1357.32 0.52 1356.8 99.961689
chr9 135798714 135798899 TSC1_Exon6_NM_000368.5 1670.50 0.64 1669.86 99.961688
chr16 364522 364703 AXIN1_Exon3_NM_003502.4 1043.34 0.40 1042.94 99.961662
chr1 209965593 209965792 IRF6_Exon6_NM_006147.4 1408.26 0.54 1407.72 99.961655
chr16 50815136 50815342 CYLD_Exon11_NM_015247.2 1616.82 0.62 1616.2 99.961653
chr14 20825534 20825699 PARP2_Exon15_NM_001042618.1 1505.08 0.58 1504.5 99.961464
chr5 86667914 86668032 RASA1_Exon13_NM_002890.3 1556.94 0.60 1556.34 99.961463
chr3 10122763 10122932 FANCD2_Exon31_NM_001018115.2 1608.82 0.62 1608.2 99.961462
chr9 135776081 135776244 TSC1_Exon20_NM_000368.5 1503.98 0.58 1503.4 99.961436
chr15 91328130 91328331 BLM_Exon14_NM_001287247.2 1399.04 0.54 1398.5 99.961402
chr4 55946087 55946350 KDR_Exon30_NM_002253.3 1294.88 0.50 1294.38 99.961386
chr3 185797873 185798854 ETV5_Exon7_NM_004454.3 1552.48 0.60 1551.88 99.961352
chr7 151181802 151181910 RHEB_Exon3_NM_005614.4 2065.98 0.80 2065.18 99.961277
chr18 61306847 61307030 SERPINB4_Exon6_NM_002974.4 1959.18 0.76 1958.42 99.961208
chr8 145738934 145739116 RECQL4_Exon13_NM_004260.3 1545.52 0.60 1544.92 99.961178
chr11 108196764 108196972 ATM_Exon47_NM_000051.3 1543.12 0.60 1542.52 99.961118
chr6 135511244 135511505 MYB_Exon5_NM_001161660.2 1850.86 0.72 1850.14 99.961099
chr11 6649831 6650081 DCHS1_Exon13_NM_003737.4 1439.46 0.56 1438.9 99.961097
chr18 61304932 61305377 SERPINB4_Exon8_NM_002974.4 2312.02 0.90 2311.12 99.961073
chr2 21237299 21237485 APOB_Exon24_NM_000384.3 1383.16 0.54 1382.62 99.960959
chr18 61328013 61328110 SERPINB3_Exon3_NM_006919.3 2149.98 0.84 2149.14 99.96093
chr7 74148244 74148343 GTF2I_Exon14_NM_001518.5 2145.96 0.84 2145.12 99.960857
chr3 168802676 168802851 MECOM_Exon17_NM_001105077.3 1630.30 0.64 1629.66 99.960743
